restaurante,comentario,polaridade,rating,place_id,polaridade_num,polaridade_texto,review_id
Café Habitual,"Café Habitual is nice and cozy. The space is small so it""s better for smaller groups of people. The dishes are delicious and they offer both vegetarian and vegan options. I highly recommend their vegan avocado pie topped with mango and coconut, or any other desserts they have on display (like their brownies). It""s overall a bit pricey but you get what you pay for and for an occasional outing is excellent!",0.24409090909090905,5,ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,1,Positivo,107
Café Habitual,My favourite cafe in São Paulo! Plenty of options of good quality food.,0.7,5,ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,1,Positivo,108
Café Habitual,A very cozy place with good coffee and great for a brunch. But if you are very hungry I would not advise going here because one portion off the egg Benedict will not suffice. At least not for me (90 kg male :)). Also I find the prices a bit expensive. The eggs in the picture cost 8 EUR.,0.1425,5,ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,1,Positivo,109
Café Habitual,Got lucky and sat next to one of the owners who helped me order and translated. Great spot and the oat milk was superb. Thank you!,0.5333333333333333,5,ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,1,Positivo,110
Café Habitual,"Stars for fresh juice , coffee, atmosphere and service only.  Food was disappointing - eggs, various salads are instagrammable but just not tasty! ;( Lacking flavors, texture and freshness.",-0.075,5,ChIJQQ4oFwxZzpQRAHaNTb8Y-1s,-1,Negativo,111
Coffee Selfie,Fun gimmicky spot perfect for instagrammers .. as you can have a picture of your face printed on your coffee for about a $1.50 extra. The coffee & pastries were delicious!! There’s additional seating on the second level but with limited space. Perfect for groups of 2-4. Loved the pastel de nata.,0.4142857142857143,5,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,112
Coffee Selfie,"Cute idea, never heard of anything similar before. You just send the picture through WhatsApp, choose a latte you want and let the Machine do its magic. It was done in few minutes and it is definitely a unique experience worth trying out!",0.25833333333333336,4,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,113
Coffee Selfie,"I stumbled on this cozy coffee shop today. I tried their hazelnut cappuccino, and oh my lord, it was the best!!! Their pastries meet all high-end standards, and their sweet treats will bring joy to your soul. Coffee selfie has a welcoming staff, and their kindness will always be remembered. One of my favorite places in Liberdade!!!",0.5853125,5,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,114
Coffee Selfie,"I definitely loved this place.  If you intend to relax in a calm, relaxing place you shall visit this place !!!!
Fernando and his crew are very kind with all customer.
Finally, ask about selfie coffee, it""s a really good idea for coffee lovers!! .....What about he same think for matcha lovers?",0.5354036458333334,3,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,115
Coffee Selfie,"The cappuccino was creamy and very good. They print an image on your foam. Nice place to have coffee and something sweet, they also have pão de queijo waffles.",0.62,5,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,116
Coffee Selfie,"Amazing, best coffee I had in brazil not to mention they put my face on it! And the honey bread was delicious!",0.8666666666666667,5,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,117
Coffee Selfie,"It was such a cool experience to see your photo in the coffee, and the cappuccino and cake were delicious",0.45,5,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,118
Coffee Selfie,"Cute little coffe shop just off the busy roads of Japantown.
We got the selfie coffee and a couple of desserts.",0.13749999999999998,4,ChIJ7VeJwwpXzpQRYQDjChPjiLs,1,Positivo,119
Sofá Café Pinheiros,"Cosi and modern coffee place. Open area and lots of couches, as the name stated",0.1,5,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,120
Sofá Café Pinheiros,"Good and tasty options to eat and drink. I tried their waffle with Nutella and it was very tasty. I was not a fan of the lime bits in their hot chocolate though.
Still recommend it!",0.4041666666666666,3,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,121
Sofá Café Pinheiros,"Surprisingly good place, with lots os coffee options and kind service. Go there! You""ll like it!",0.81875,5,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,122
Sofá Café Pinheiros,"The negatives are the wifi, it’s too difficult to connect because you need to enter so many details such as date of birth, telephone number , email address etc and some details are not accepted even when they have been entered correctly? Most places just ask for a password ... the other negative is the coffee is not great, it’s decent enough, just not as good as the reviews indicate, I’m sure you can find better lattes than this and the size of the drinks are too small. You may as well order two to feel like you have had one decent sized coffee! The positives are the place has comfortable seating, great ambience in a good area of the city, and is a chilled environment to use the wifi, service was quick and good when I went as well.",0.23333333333333334,4,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,123
Sofá Café Pinheiros,"Really nice coffee place. Wide selection of coffe types and methods, and it tastes great. Really recommend the Brasil blend for Aeropress and the Cocunut coffee. Selection of cookie and cakes are also great. Staff is helpfull and kind, interior is cool. Recommended!",0.47678571428571426,3,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,124
Sofá Café Pinheiros,"Very nice place and very tasty coffee. Hoerver, if you are looking for quantity instead of quality, you may be desapointed with the expresso caffee here, cause it is very tasty, but very small also.
I""d recommend the French Press options.",0.17099999999999999,5,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,125
Sofá Café Pinheiros,"Great service and wait staff are friendly. Sofa café is a place to drink a good coffee, alone or with friends. Is possible to do a meeting. Wifi is good.",0.515,5,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,126
Sofá Café Pinheiros,"Very good selection of brewed coffee, juices and light food/desserts. Very nice chilled atmosphere, just perfect for casual work lunches or morning/afternoon meetings or even to sit and work on your things",0.518,5,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,1,Positivo,127
Starbucks,"Good ambient and good service even entry to toilets. Love the chicken croissant, it tastes really good. LBGT decorative is nice on 23 June 2019.",0.4333333333333333,4,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,128
Starbucks,"Coffee was decent, liked that they warm up
Pão de queijo for you.  Outdoor seating fab, but would generally avoid if I have other local options.  Service staff are lovely!",0.27380952380952384,5,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,129
Starbucks,"Always friendly staff
They make an effort to speak English!",0.1875,5,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,130
Starbucks,"The place is nice, just a bit disorganized. Service was great and very polite.",0.5333333333333333,4,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,131
Starbucks,"It made me confused suddenly... I always order cha verde quente. But here, they gave me a literal green tea bag?🤔 not matcha? It was my first (wrong) experienced and unexpectedly in the area of Paulista. Though, I love SB❤",0.06874999999999999,5,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,132
Starbucks,The one and only Starbucks experience in São Paulo,0.0,4,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,0,Neutro,133
Starbucks,"Great coffee and snacks, great service, and great place. An average Starbucks shop! It could cost less or I should make more money.",0.42430555555555566,5,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,134
Starbucks,"This is my favorite Starbucks because it""s off of Paulista and it""s not so busy but it""s only one Street away on Santos. I love the outdoor seating as well where you can enjoy your coffee and watch the people walk by.",0.3,5,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,1,Positivo,135
Starbucks,All good. But I see life going while waiting.,0.7,5,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,136
Starbucks,"Real nice place and great people nearby , i recomend the Mocha coffee at night at looking the lights of the city.",0.85,4,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,137
Starbucks,"Small and somehow cozy. This Starbucks is definitely not the best one I""ve been. The coffee here doesn""t taste like the others and they could use some improvements to make it look more comfortable.",0.2416666666666667,4,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,138
Starbucks,"Very good location, great tea and snacks and kind staff but extremely overcrowded. Don""t expect to find a place to sit when you go there (unlike Starbucks in  US).",0.54625,2,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,139
Starbucks,Very good breakfast for a Sunday on Av. Paulista.,0.9099999999999999,5,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,140
Starbucks,Expensive for bland coffee. Good service but the frappucino and the cold brew were both watered down.,-0.14444444444444443,3,ChIJeW1KK5tZzpQR-Z7D35FgGpU,-1,Negativo,141
Starbucks,As good as any other Starbucks. Latin playlist was very nice. Very good service.,0.5662499999999999,4,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,142
Starbucks,Perfect place for the morning coffee. Love all the attendants! Mika is awesome!,0.875,4,ChIJeW1KK5tZzpQR-Z7D35FgGpU,1,Positivo,143
Starbucks,"They didn’t have a change of 50rs bill, in such an important avenue they should have at least that, the drink they serve such as Cafe latte is more milk and you do not feel the taste of coffee.  The people who attend are friendly except the cashier (woman) who attended me who had no patience, they should learn to speak basic English to serve foreigners bc its a very important place in the city.

It would also be good if they leave the Wi-Fi password somewhere so that customers can access.",0.21950000000000003,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,144
Starbucks,"It""s a star bucks.. does it matter how much I rate it. It has probably the best. Coffee and amazing variety. However, this was the first time I experienced a washroom code to open the lavatory. This was amazing to me. None in india have this I think or atleast the one I have been too.",0.4928571428571428,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,145
Starbucks,"My first experience in Starbucks.. I orded for a Frapuccino and I don""t liked it too much, but it was good anyway.",0.4375,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,146
Starbucks,"Cozy place with 2 floors and plent of plugs for charging phone and notebooks. Not much of a calm place to study or work, but great to after lunch coffee or meeting friends. The prices are standard but has some different desserts sometimes. Near subway station, what makes easy to reach compared to another Starbucks at Paulista Avenue.",0.14047619047619048,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,147
Starbucks,Nice place if you enjoy flavoured coffees,0.5,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,148
Starbucks,Nice place to have a good coffee Americano with milk was  served as per request only thing is be aware of random people asking for money in Starbucks !!! Strange encounter,0.0872395833333333,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,149
Starbucks,"Cozy Starbucks in the busy Avenida Paulista. You can always count on Starbucks to have the same sort of setting and mood at each one of their places and this one is no different. The upper area is spacious, however there could be more proper seats.",0.05714285714285715,5,ChIJgX_VHYNXzpQRBVLomhGDEjk,1,Positivo,150
Starbucks,"Terrible service.
Had an argument with one of the employees over a chair.
She wanted me to stand up while having my coffee.",-1.0,4,ChIJgX_VHYNXzpQRBVLomhGDEjk,-1,Negativo,151
Starbucks,Great location in cooperation with  Saraiva Megastore,0.8,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,1,Positivo,152
Starbucks,Just another nice  coffee place,0.6,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,1,Positivo,153
Starbucks,"The wi-fi is not working for quite some time, but it""s a Starbucks inside of a Library so... Coffe and books... I""ll take it ;)",0.25,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,1,Positivo,154
Starbucks,Great service! And a delicious brigadeiro frappuccino.,1.0,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,1,Positivo,155
Starbucks,Most of the drinks are so sweet not like Starbucks in other countries,0.24166666666666667,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,1,Positivo,156
Starbucks,"Excelente, fast, clean, good and tasty",0.4222222222222222,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,1,Positivo,157
Starbucks,Interesting cold brew vanilla...,-0.04999999999999999,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,-1,Negativo,158
Starbucks,Fika Dika! Choco Chip Frappuccino!,0.0,5,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,0,Neutro,159
89ºC Coffee Station,"One of the best cafes in the area, but it has some problems here and there. For those who don""t like crowded places, avoid them during rush hours because getting your order is a little bit of a mess, but the tables are upstairs, making a great division of surroundings in general. On the other hand, it makes it very difficult for people who have some kind of mobility deficiency, keep in mind that the bathrooms are also upstairs.

The food is great; I personally recommend the vanilla biscuits and the tea yuzu (it is very unusual, so maybe order a safer option), and the service is nice.
9/10",0.2477083333333333,5,ChIJeYSi6VZYzpQR0GG1Crup1Vc,1,Positivo,160
