position,title,place_id,data_id,data_cid,rating,reviews,price,type,address,latitude,longitude,open_state,description,thumbnail
2,Dois Dois Um,ChIJdYTCy1FYzpQRN6oZXfndZ4c,0x94ce5851cbc28475:0x8767ddf95d19aa37,9757011180800027191,4.4,1131.0,$$,Pay by weight restaurant,"R. 24 de Maio, 221 - Centro Histórico de São Paulo, São Paulo - SP, 01041-001, Brazil",-23.5436126,-46.6405453,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipPznoASh0-6h_UXxnXkKlSTrjaWK-mLu9MjOMmr=w122-h92-k-no
3,Restaurante São Rafael,ChIJ2Tf8UrEdzpQRPHW2oHflQSU,0x94ce1db152fc37d9:0x2541e577a0b6753c,2684679154849707324,4.5,1078.0,$$,Buffet restaurant,"Av. Brasil, 295 - Boqueirão, Praia Grande - SP, 11701-090, Brazil",-24.0097507,-46.4151543,Opens soon ⋅ 11:30 AM,,https://lh5.googleusercontent.com/p/AF1QipOwcXRd6M5MKivYzQAIGZCVmM5uZHUcUC855k3M=w143-h92-k-no
4,Petí Gastronomia,ChIJJbZy-eJXzpQRTboswSgLJX0,0x94ce57e2f972b625:0x7d250b28c12cba4d,9017626098546817613,4.6,617.0,$$,Restaurant,"R. Cotoxó, 110 - Pompeia, São Paulo - SP, 05021-000, Brazil",-23.5284092,-46.6824556,Closed ⋅ Opens 12 PM,"Contemporary cuisine in an elegant space. Contemporary food with a gourmet twist served in a modern, sophisticated spot with natural décor.",https://lh5.googleusercontent.com/p/AF1QipNYRSCzqjnJaFzUI5J-FTf9YcIkdOOOfW_I7AXL=w194-h92-k-no
5,Restaurante Bom D+,ChIJ0xa4iOABzpQRcVhyBrab-E8,0x94ce01e088b816d3:0x4ff89bb606725871,5762526929315059825,4.4,81.0,,Brazilian restaurant,"R. Manoel Araújo, 369 - Vila Santo Antônio, Guarujá - SP, 11432-390, Brazil",-23.9874162,-46.2675265,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipPS1lbDHj6M6xcdl-RF-rxuNMGVU9iBNHbTNLQP=w163-h92-k-no
6,Restaurante Tia Tande,ChIJY5jcW75YzpQRnb6aE8ef-9w,0x94ce58be5bdc9863:0xdcfb9fc7139abe9d,15923496584874737309,4.4,114.0,$,Down home cooking restaurant,"R. Doze de Setembro, 481 - Vila Guilherme, São Paulo - SP, 02052-000, Brazil",-23.5176672,-46.6105374,Closed ⋅ Opens 7 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipPcwNvPZZOBzzXKGpMwp3HsN8oWu6m1CicIBIGH=w122-h92-k-no
7,Restaurante Barato 10 Reais,ChIJwYH8Pv9YzpQRsWlsCHK6gQ8,0x94ce58ff3efc81c1:0xf81ba72086c69b1,1117379181494954417,4.7,7.0,,Restaurant,"R. da Cantareira, 120 - Centro Histórico de São Paulo, São Paulo - SP, 01024-000, Brazil",-23.5431179,-46.6305137,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wT6R-2NWR5pjnjMJrHF8EA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=82.35603&pitch=0&thumbfov=100
8,Bom Gosto Restaurante (Paulista),ChIJYXmo1MdZzpQRLxnXxWeaLiI,0x94ce59c7d4a87961:0x222e9a67c5d7192f,2463075816709757231,4.4,218.0,,Buffet restaurant,"Av. Paulista, 1159 - Loja 21 - Bela Vista, São Paulo - SP, 01310-100, Brazil",-23.5646198,-46.6535726,Closed ⋅ Opens 11 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipMVi65MoPOclCRigThLnmWch3jK4htiBaBpFBBE=w122-h92-k-no
9,Restaurante Bom Petisco,ChIJfcuJXcqJzJQRZwO96jHpdhk,0x94cc89ca5d89cb7d:0x1976e931eabd0367,1834910298800980839,4.2,630.0,$$,Down home cooking restaurant,"Av. Dr. Januário Miraglia, 2696 - V Telma, Campos do Jordão - SP, 12460-000, Brazil",-22.7300753,-45.58243,Open ⋅ Closes 5 PM,,https://lh5.googleusercontent.com/p/AF1QipOcEsHy3tjHPXTKCHGC6Xr9aZq8H_XmuPqSQJsC=w122-h92-k-no
10,satisfeitos,ChIJAQDQrjOYpgARjNpL_GcfP18,0xa69833aed00001:0x5f3f1f67fc4bda8c,6863238888610847372,4.7,21.0,,Restaurant,"R. Antônio de Albuquerque, 862 - Funcionários, Belo Horizonte - MG, 30112-011, Brazil",-19.9373699,-43.938422,,,https://lh5.googleusercontent.com/p/AF1QipO4LQzrUjUaNipHy571diAT5MujUiTTYH4wuhw=w80-h106-k-no
11,Restaurante Sr. dos Pratos,ChIJaW0BBQBRzpQRyvVRhbngUtk,0x94ce510005016d69:0xd952e0b98551f5ca,15659825941730948554,4.3,169.0,$,Brazilian restaurant,"R. Cerqueira César, 335 - Santo Amaro, São Paulo - SP, 04750-080, Brazil",-23.6501145,-46.7096212,Open ⋅ Closes 9 PM,,https://lh5.googleusercontent.com/p/AF1QipNbsYJsPRz0tZLP4yGUuXcXRe38gFCLSAGXcpT0=w80-h142-k-no
12,Cacerola,ChIJ5XwKfcmJzJQRRlsb_-K8VQ0,0x94cc89c97d0a7ce5:0xd55bce2ff1b5b46,960881778642082630,4.5,1294.0,$$,Restaurant,"R. Dep. Claro César, 15 - Vila Telma, Campos do Jordão - SP, 12460-000, Brazil",-22.7357454,-45.5860244,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipOB2x6osMS1NaivUSHMwmp_fJwoLMulARILqh36=w122-h92-k-no
13,Restaurante Saída 26,ChIJk75Rn88Dz5QRUmmqbXtg4Ug,0x94cf03cf9f51be93:0x48e1607b6daa6952,5251584723727837522,4.4,311.0,$$,Restaurant,"R. Independência, 15 - Vila Boa Vista, Barueri - SP, 06411-050, Brazil",-23.5039835,-46.8726968,Open ⋅ Closes 10 PM,,https://lh5.googleusercontent.com/p/AF1QipPSb3RLTfndV5ek62K4_pMspvDq6HI1Y9puAzAK=w80-h106-k-no
14,Restaurante Puro Sabor de Ipanema,ChIJOWpmNwXVmwARAerbOcgrZLE,0x9bd50537666a39:0xb1642bc839dbea01,12782389781348477441,4.4,77.0,$,Brazilian restaurant,"R. Visc. de Pirajá, 303 - loja 319 - Ipanema, Rio de Janeiro - RJ, 22040-001, Brazil",-22.9844983,-43.2043511,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipO3XXrKDe0RpGcpltyyTeEGFTl5YU5SR_U1PxYt=w80-h106-k-no
15,Fitó,ChIJnQuaS6dXzpQRdJ_Bk-VLcIo,0x94ce57a74b9a0b9d:0x8a704be593c19f74,9975556624024182644,4.5,2476.0,$$,Brazilian restaurant,"Rua Cardeal Arcoverde, 2773 - Pinheiros, São Paulo - SP, 05407-004, Brazil",-23.56814,-46.69487,Closed ⋅ Opens 12 PM,"Hip spot for classic cuisine & cocktails. Trendy, contemporary setting for traditional dishes, plus classic & inventive cocktails.",https://lh5.googleusercontent.com/p/AF1QipO6o8TVAA-itCvkBPl-xE0P_EFJ8cuZNU4p4JCF=w80-h106-k-no
16,Tempero Manero,ChIJzXOTr3F6zpQREonFacwk8sg,0x94ce7a71af9373cd:0xc8f224cc69c58912,14479676212316047634,4.4,1740.0,$,Buffet restaurant,"R. Tiradentes, 34 - Conj. Res. Irai, Suzano - SP, 08673-150, Brazil",-23.5422354,-46.3116086,Open ⋅ Closes 3 PM,,https://lh5.googleusercontent.com/p/AF1QipM672IO211CsqrAZCu043A5RXgc9_CDrHi-lFYb=w122-h92-k-no
17,Talheres Restaurante Self-Service,ChIJGwycOXNXzpQR_DOWfX0PAfk,0x94ce5773399c0c1b:0xf9010f7d7d9633fc,17942639422073091068,4.2,26.0,,Buffet restaurant,"Shopping Vitrine, Av. Brg. Faria Lima, 1827 - Loja 46/47 - Jardim Paulistano, São Paulo - SP, 01452-001, Brazil",-23.572911,-46.688707,Open ⋅ Closes 3:30 PM,,https://lh5.googleusercontent.com/p/AF1QipNLgk3ywj9cnO6U6KRTVL7EJnOgZPlfmHqnh5y1=w122-h92-k-no
18,Bom de Minas Restaurante,ChIJWwr1weBQzpQRRbgL43Cbh5I,0x94ce50e0c1f50a5b:0x92879b70e30bb845,10558578760541255749,4.2,998.0,$$,Minas Gerais restaurant,"Rua Alexandre Dumas, 1511 - Santo Amaro, São Paulo - SP, 04717-003, Brazil",-23.631469,-46.705459,Open ⋅ Closes 5 PM,,https://lh5.googleusercontent.com/p/AF1QipPb_W-zRUxLehrcpk9-F0Q7x3QynAiD6c_7ShAi=w122-h92-k-no
19,Restaurante Pais & Filhos,ChIJT2hqm6NXzpQRrtvbTCDo_OM,0x94ce57a39b6a684f:0xe3fce8204cdbdbae,16428260766166801326,4.4,147.0,$,Restaurant,"R. Cunha Gago, 814 - Pinheiros, São Paulo - SP, 05421-001, Brazil",-23.5619767,-46.6939986,Closed ⋅ Opens 11 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipNPZqX-tyom37VQv3-BpxJ3DVfR7Ki5adFpVDX1=w80-h106-k-no
20,Restaurante Diniz,ChIJl5gYIPofzpQRHYBK-sTjfIA,0x94ce1ffa20189897:0x807ce3c4fa4a801d,9258525369119178781,4.8,41.0,,Restaurant,"Av. Pres. Kennedy, 6939 - Cidade Ocian, Praia Grande - SP, 11704-105, Brazil",-24.0243583,-46.4749455,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipO1fqe-Uy9RpN3VZf1jPnS5TQJneYI5fFp6RMbq=w80-h106-k-no
2,Restaurante Bom de Garfo,ChIJ5y4kLmwDzpQRmWL0QjyMpWA,0x94ce036c2e242ee7:0x60a58c3c42f46299,6964126589247578777,4.4,132.0,£,Buffet restaurant,"R. Carvalho de Mendonça, 352 - Vila Belmiro, Santos - SP, 11070-103, Brazil",-23.9530622,-46.3351778,Open ⋅ Closes 3 pm,,https://lh5.googleusercontent.com/p/AF1QipO54A0P0AIsNtnaSkslogB8DaTJEevMc2cVZDcl=w80-h142-k-no
5,Restaurante & grill Per Tutti,ChIJCSATGsUY35QRfKsA2-RcpDM,0x94df18c51a132009:0x33a45ce4db00ab7c,3721201330111425404,4.7,1220.0,££,Restaurant,"R. Dr. Amadeu da Luz, 40 - Centro, Blumenau - SC, 89010-160, Brazil",-26.9153132,-49.0699283,Open ⋅ Closes 2:30 pm,,https://lh5.googleusercontent.com/p/AF1QipP3Ns-NvNx5-uUfSZGAEQ7aA-6huDjOgDhZmuvI=w138-h92-k-no
6,Cantina Gigio,ChIJA106w3dXzpQR8LrzPvJJyNg,0x94ce5777c33a5d03:0xd8c849f23ef3baf0,15620816612321639152,4.6,7565.0,££,Italian restaurant,"R. dos Pinheiros, 355 - Pinheiros, São Paulo - SP, 05422-010, Brazil",-23.5653484,-46.6814729,Opens soon ⋅ 11:30 am,Classic Italian food in a family setting. An Italian diner with several kinds of pastas & fresh sauces in a spacious family-friendly setting.,https://lh5.googleusercontent.com/p/AF1QipPQ6F87pxajeqbBP2P3cY4o6e-mvjvfeNLKOBaA=w111-h92-k-no
7,Paraiso da Moema,ChIJzVK5uQ9azpQRa5TUUr5dz4s,0x94ce5a0fb9b952cd:0x8bcf5dbe52d4946b,10074373963465921643,4.7,106.0,£,Snack bar,"Av. Jandira, 248 - Moema, São Paulo - SP, 04080-007, Brazil",-23.6072471,-46.6623559,Open ⋅ Closes 8 pm,,https://lh5.googleusercontent.com/p/AF1QipM4r2vWBKeSSpdDvLkifBXGxYtJmFXT_QMHsJ8N=w194-h92-k-no
8,Restaurante SueD,ChIJBw5NfFJgzpQRqg20dUIKLOI,0x94ce60527c4d0e07:0xe22c0a4275b40daa,16297412432105835946,4.5,25.0,,Restaurant,"Av. Paranaguá, 2352 - Ermelino Matarazzo, São Paulo - SP, 03806-000, Brazil",-23.4856611,-46.480312,Open ⋅ Closes 2:30 pm,,https://lh5.googleusercontent.com/p/AF1QipMtK9Moc9Q36Uo1VtPuTAih8XHWtTyvkuWAKPNn=w80-h142-k-no
9,Restaurante Goes França,ChIJFzxh-9FhzpQRlYu07GKxEPg,0x94ce61d1fb613c17:0xf810b162ecb48b95,17874981959469665173,4.5,172.0,£,Restaurant,"Av. Patos, 879 - Cidade Industrial Satélite de São Paulo, Guarulhos - SP, 07222-010, Brazil",-23.463105,-46.472397,Closed ⋅ Opens 6 am Mon,,https://lh5.googleusercontent.com/p/AF1QipOqs7Xb1r4No26QTjLrYD6acUReWdPOqpdRX7TX=w163-h92-k-no
10,Mugui,ChIJZW9ooKlZzpQRpE2_1q2Udcs,0x94ce59a9a0686f65:0xcb7594add6bf4da4,14660787636327632292,4.7,1474.0,££,Japanese restaurant,"R. da Glória, 111 - Liberdade, São Paulo - SP, 01510-000, Brazil",-23.5541355,-46.6340841,Opens soon ⋅ 11:30 am,"Easygoing Japanese noodle house. Understated eatery with counter seating serving noodle soup, yakisoba & other Japanese standards.",https://lh5.googleusercontent.com/p/AF1QipPC7hMCMEk8UNeYvziytbxD-K9uuqYsaA2LjCd4=w163-h92-k-no
11,Shiro Restaurante,ChIJi4uoVLhmzpQRqJra-MvbiW0,0x94ce66b854a88b8b:0x6d89dbcbf8da9aa8,7893081491043424936,4.3,171.0,,Southern Comfort Food Restaurant,"Rua Padre Viegas de Menezes, 394 - Itaquera, São Paulo - SP, 08220-510, Brazil",-23.5361021,-46.4561013,Open ⋅ Closes 3:30 pm,,https://lh5.googleusercontent.com/p/AF1QipNQKC5QB4Ol15DMPrOU26NdZ5dknFYC6JI_IFVZ=w122-h92-k-no
12,Restaurante Pio XII,ChIJd1J6HlX1zpQRrSBtZQ5IMmI,0x94cef5551e7a5277:0x6232480e656d20ad,7075797191220863149,4.5,1106.0,£,Buffet restaurant,"Av. Papa Pio XII, 172 - Macedo, Guarulhos - SP, 07113-000, Brazil",-23.4674389,-46.5176639,Opens soon ⋅ 11:30 am,,https://lh5.googleusercontent.com/p/AF1QipNoL8Km41PXHQZAGGMrQeI7_Hc2QatByWIDRGUa=w163-h92-k-no
13,Restaurante Lucky Culinária Chinesa,ChIJv86R4adZzpQRepfKltkZQHg,0x94ce59a7e191cebf:0x784019d996ca977a,8664954105389291386,4.6,1484.0,£,Chinese restaurant,"R. Conselheiro Furtado, 489 - Liberdade, São Paulo - SP, 01511-000, Brazil",-23.5572418,-46.6328686,Open ⋅ Closes 9 pm,"Diverse Chinese menu in a quiet setting. A Chinese restaurant with a diverse menu of entrees, hot dishes & desserts in a calm setting.",https://lh5.googleusercontent.com/p/AF1QipOgb0lAXVleiZJt0vON6o3hi1HbtduBapcrw_e5=w138-h92-k-no
14,Restaurante Ímpar,ChIJ73dkTbtgzpQRu9KamYVtR3E,0x94ce60bb4d6477ef:0x71476d85999ad2bb,8162613270207451835,4.4,3231.0,££,Restaurant,"Av. Antônio Estevão de Carvalho, 1588 - Cidade Patriarca, São Paulo - SP, 03540-100, Brazil",-23.5281281,-46.5082724,Opens soon ⋅ 11:30 am,"A bistro with fondue & cultural vibe. A bistro serving salads, soup, grilled food, fondue & sweets, with famous paintings on the menu.",https://lh5.googleusercontent.com/p/AF1QipNNmUCUSerISa1B9Oq6tTpw1mZNmUQOdn9V8rdi=w141-h92-k-no
15,Restaurante Super Barato,ChIJu4l6ek30tZQRjTzb2STLprI,0x94b5f44d7a7a89bb:0xb2a6cb24d9db3c8d,12873199944019426445,4.5,2.0,,Restaurant,"R. Antônio Pedro de Oliveira, 979 - Vila Betania II, Alfenas - MG, 37130-000, Brazil",-21.4186924,-45.9521347,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fUMO7RCV9mUj-zDjYR3kew&cb_client=search.gws-prod.gps&w=80&h=92&yaw=277.98074&pitch=0&thumbfov=100
16,Restaurante Mamarella,ChIJGQrHUAlazpQR_0QoODi34E4,0x94ce5a0950c70a19:0x4ee0b738382844ff,5683744181829780735,4.5,292.0,£,Restaurant,"Alameda dos Jurupis, 1577 - Moema, São Paulo - SP, 04088-005, Brazil",-23.6112088,-46.6661397,Open ⋅ Closes 5 pm,,https://lh5.googleusercontent.com/p/AF1QipOvPvV61VVi3k5hxzj54-4ra6S58-jdXirKZYrb=w163-h92-k-no
17,Restaurante Cecília,ChIJBVMXKQrYzZQR96PeX0ZA6Gs,0x94cdd80a29175305:0x6be840465fdea3f7,7775535427655476215,4.6,656.0,££,Salad shop,"R. Gertrúdes da Conceição Cabral, 413 - Vila Nancy, Mogi das Cruzes - SP, 08735-000, Brazil",-23.5279917,-46.207143,Open ⋅ Closes 3 pm,,https://lh5.googleusercontent.com/p/AF1QipNihiXMSXV-LduKOhHzsk9IhshebgJiZag0zFKb=w163-h92-k-no
18,Restaurante Barão Gourmet,ChIJe2FMORenmQARliqj3365oTc,0x99a717394c617b:0x37a1b97edfa32a96,4008689097905482390,4.9,14.0,,Restaurant,"Shopping D. Pedro II, Rua do Imperador, nº 288 - sobreloja 1 - Centro, Petrópolis - RJ, 25620-000, Brazil",-22.5082792,-43.172707,Open ⋅ Closes 3:30 pm,,https://lh5.googleusercontent.com/p/AF1QipNRWVls2gU4VYY75wktjCI9wNA3_2ak1XQHIB1P=w80-h92-k-no-pi-0-ya61.800003-ro-0-fo100
19,Típico Paulista,ChIJ7c6iLMlZzpQRNEkAv1Nfd44,0x94ce59c92ca2ceed:0x8e775f53bf004934,10265778688905726260,4.2,69.0,,Restaurant,"Av. Paulista, 1499 - Bela Vista, São Paulo - SP, 01310-100, Brazil",-23.5624469,-46.6559816,Open ⋅ Closes 3 pm,,https://lh5.googleusercontent.com/p/AF1QipNqARbaRzZtG5TKI-I2E-Kmz3I0LAP4JZcqUNJY=w122-h92-k-no
20,Tanka Restaurante,ChIJL7T4G6lZzpQR1pzauoGi1gI,0x94ce59a91bf8b42f:0x2d6a281bada9cd6,204529511161306326,4.7,6379.0,£££,Asian restaurant,"Kyoto Hotel, Praça da Liberdade, 149 - Liberdade, São Paulo - SP, 01503-010, Brazil",-23.555264,-46.635163,Opens soon ⋅ 11:30 am,"A buffet with a casual vibe. A Japanese, Thai & Korean self-serve menu with sushi & roe, oysters, hot dishes & a quiet setting.",https://lh5.googleusercontent.com/p/AF1QipM6k0gzzIVZ__bGk2w0fHLvxSK--jCrKpDhj3t3=w122-h92-k-no
1,Restaurante e Lanchonete Nova Pinheiros,ChIJkQMZowpXzpQRflk4aBWytws,0x94ce570aa3190391:0xbb7b2156838597e,844339260167838078,4.3,1039.0,$,Brazilian restaurant,"R. dos Pinheiros, 1363 - Pinheiros, São Paulo - SP, 05422-012, Brazil",-23.5682265,-46.6909007,Open ⋅ Closes 12 AM,,https://lh5.googleusercontent.com/p/AF1QipO0uw-kVSPIhyCQNxgaXMJYF5KgzemgZz7jl2nA=w80-h142-k-no
2,LEVANTE BAR E RESTAURANTE,ChIJl1-TCg1fzpQReolH5hXG8-8,0x94ce5f0d0a935f97:0xeff3c615e647897a,17290381191765526906,4.9,14.0,,Restaurant,"R. Comendador Cantinho, 435 - Penha de França, São Paulo - SP, 03603-020, Brazil",-23.5246802,-46.5501657,Open ⋅ Closes 9 PM,,https://lh5.googleusercontent.com/p/AF1QipPSk0G5BVPGrsIQ6XzSvGzXJFeElesIZ5UPuepe=w138-h92-k-no
3,Prato Feito PPD,ChIJoVhEXAtZzpQRJCPYwI3nZvo,0x94ce590b5c4458a1:0xfa66e78dc0d82324,18043363553118266148,4.6,325.0,,Restaurant,"R. Nestor Pestana, 109 - Consolação, São Paulo - SP, 01303-010, Brazil",-23.5484881,-46.6453276,Opens soon ⋅ 11:30 AM,,https://lh5.googleusercontent.com/p/AF1QipPG5sJX2NUIOH3s-qX8_2WgLqZOV0VLwb2-QSAD=w80-h106-k-no
4,Santa Luzia Restaurante,ChIJ9SymEm6LzpQRqPCEF0SstdA,0x94ce8b6e12a62cf5:0xd0b5ac441784f0a8,15039115939125981352,4.0,904.0,,Brazilian restaurant,"Sao Paulo International Airport, Piso Térreo, SP-019, s/n - Cumbica, Guarulhos - SP, 07190-100, Brazil",-23.4261196,-46.481447,Open 24 hours,,https://lh5.googleusercontent.com/p/AF1QipO2ef6Q-cGC8Xp1mwPbPTSaysXuCPD4Qlf3MBil=w163-h92-k-no
5,quilinho,ChIJ5_s8IHtZzpQRogxM7GDdJFc,0x94ce597b203cfbe7:0x5724dd60ec4c0ca2,6279387188812319906,3.7,152.0,,Buffet restaurant,"Av. Lins de Vasconcelos, 1370 - Cambuci, São Paulo - SP, 01538-001, Brazil",-23.5754223,-46.6235089,Opens soon ⋅ 11:30 AM,,https://lh5.googleusercontent.com/p/AF1QipNipFUvQvusMY56zQYQJVcT5sPt9gEkj9kRtsqp=w80-h106-k-no
6,Yellow Restaurante,ChIJ01_spJFZzpQRqrIza3aV6iU,0x94ce5991a4ec5fd3:0x25ea95766b33b2aa,2732160459790856874,4.6,91.0,,Buffet restaurant,"Rua Coronel Oscar Porto, 1082 - Paraíso, São Paulo - SP, 04003-005, Brazil",-23.5784894,-46.6448163,Closed ⋅ Opens 11:30 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipM63RrI_VHesoS5kxMrsQcKk_iR4rZRqIxuI_Dx=w122-h92-k-no
7,Mestiço,ChIJVXVFNjJYzpQRqyWHMYK1C18,0x94ce583236457555:0x5f0bb582318725ab,6848767229128287659,4.6,2694.0,$$$,Restaurant,"R. Fernando de Albuquerque, 277 - Consolação, São Paulo - SP, 01309-030, Brazil",-23.5532048,-46.6588429,Closed ⋅ Opens 12 PM,"Modern Thai & Bahia cuisine. Eclectic, contemporary cuisine with Thai specialties & Bahian touches in an informal dining space.",https://lh5.googleusercontent.com/p/AF1QipNYXchHIS8dhpO7uCfh6ExNv5ytJ-WzMz6U_3zq=w122-h92-k-no
8,Vicolo Nostro,ChIJn8NM579QzpQRWT06N8pdDgQ,0x94ce50bfe74cc39f:0x40e5dca373a3d59,292274148917001561,4.7,3755.0,$$$$,Italian restaurant,"Rua Jataituba, 29 - Cidade Monções, São Paulo - SP, 04704-090, Brazil",-23.6239624,-46.6886719,Closed ⋅ Opens 12 PM,Italian cuisine in an elegant setting. An upscale Italian restaurant in a charming classic townhouse with intimate lighting & a garden.,https://lh5.googleusercontent.com/p/AF1QipM7YBsrrtLkSMHA83HxDJnZaZ9ZO59ys_fNxmV4=w163-h92-k-no
9,Morais & Marques Restaurante,ChIJwePGXU9XzpQRYTbjbYcmiSg,0x94ce574f5dc6e3c1:0x288926876de33661,2920908196432524897,4.3,129.0,$,Buffet restaurant,"Rua Feliciana Panieri Ricco, 38 - Vila Olímpia, São Paulo - SP, 04551-020, Brazil",-23.5947893,-46.6841005,Closed ⋅ Opens 11 AM Mon,,https://lh5.googleusercontent.com/p/AF1QipPq0YbZgJbpQwv0vtWhCJGdO5G3tNgOoAGhBmCu=w163-h92-k-no
10,Tenda Árabe,ChIJ8fhlMelbzpQROHh5INSx6uY,0x94ce5be93165f8f1:0xe6eab1d420797838,16639307297909733432,4.3,701.0,$$,Middle Eastern restaurant,"R. Xavier de Almeida, 406 - Ipiranga, São Paulo - SP, 04211-000, Brazil",-23.58952,-46.6083439,Closed ⋅ Opens 12 PM,"A casual, cozy, Middle Eastern joint. An informal, family-friendly spot that serves classic Middle Eastern dishes, snacks & desserts.",https://lh5.googleusercontent.com/p/AF1QipOV5c1jJ-LtARA5QKZsoHxSMqr7n4gpFi3u6Zvz=w204-h92-k-no
11,Restaurante Rong He Liberdade,ChIJAw8StqdZzpQRBpZ57GrkIh4,0x94ce59a7b6120f03:0x1e22e46aec799606,2171549118231057926,4.6,6059.0,$,Chinese restaurant,"R. da Glória, 622 - Liberdade, São Paulo - SP, 01510-001, Brazil",-23.558835,-46.6341575,Opens soon ⋅ 11:30 AM,"A Chinese restaurant. A simple, spacious restaurant serving traditional Chinese cuisine in a family setting.",https://lh5.googleusercontent.com/p/AF1QipP_xIAi_HDDF7WJ7RPk70hBWRfaDepJVT9jdE2f=w163-h92-k-no
12,Vila das Rosas,ChIJ15_vxKRXzpQR7q5wWc0L3oM,0x94ce57a4c4ef9fd7:0x83de0bcd5970aeee,9502045240395083502,4.7,543.0,$$,Vegetarian restaurant,"R. Padre Carvalho, 117 - Pinheiros, São Paulo - SP, 05427-100, Brazil",-23.5608492,-46.6963792,Closed ⋅ Opens 12 PM,"Casual vegan & vegetarian lunch cafe. Low-key lunchtime restaurant offering creative veggie & vegan dishes, plus frozen meals to go.",https://lh5.googleusercontent.com/p/AF1QipOfFWMy4GzJaohAdP0c5CaXRdXZgXiXhs8DD9Vd=w122-h92-k-no
13,Bar e Restaurante Avenida,ChIJOxDKZecDzpQRzu_YYUBdOb4,0x94ce03e765ca103b:0xbe395d4061d8efce,13707089471979712462,4.6,134.0,,Restaurant,"Av. Dr. Pedro Lessa, 1034 - Ponta da Praia, Santos - SP, 11025-000, Brazil",-23.975202,-46.302663,Open ⋅ Closes 2 AM,,https://lh5.googleusercontent.com/p/AF1QipPrFxQcLTUrM6qPZ9MXDvEh0ralmwB0nYcIecdb=w122-h92-k-no
14,Bar Guanabara - O Bar Mais Antigo de São Paulo,ChIJ1faqFVRYzpQREQql76sHeE0,0x94ce585415aaf6d5:0x4d7807abefa50a11,5582220173167102481,4.2,1463.0,$$,Restaurant,"Av. São João, 128 - Centro Histórico de São Paulo, São Paulo - SP, 01035-000, Brazil",-23.5446757,-46.6357951,Open ⋅ Closes 5 PM,"Traditional restaurant & café. Classic restaurant serving à-la-carte dishes, savory pastries & sandwiches in an informal setting.",https://lh5.googleusercontent.com/p/AF1QipPwb0t7RqTheHpE6-__ugwdR4RMef0XivJJSKEM=w80-h100-k-no
15,Cantina Italiana Famiglia Rossi,ChIJT1JB8_RczpQRmHfeUAtXU5I,0x94ce5cf4f341524f:0x9253570b50de7798,10543866858717476760,4.6,1790.0,$$,Italian restaurant,"R. Herculano de Freitas, 323 - Fundação, São Caetano do Sul - SP, 09520-280, Brazil",-23.606215,-46.571525,Open ⋅ Closes 4 PM,,https://lh5.googleusercontent.com/p/AF1QipMBE3j1LxLsTB1zdeHZtrb8ZxiqMWT17OEy0fSo=w122-h92-k-no
16,Bolinha Restaurante,ChIJfUd9M29XzpQRXVbYNG3rM00,0x94ce576f337d477d:0x4d33eb6d34d8565d,5563048819003250269,4.4,1646.0,$$$,Brazilian restaurant,"Avenida Cidade Jardim, 53 Jardim Europa, Itaim Bibi, São Paulo - SP, 01453-000, Brazil",-23.5786859,-46.6815131,Open ⋅ Closes 7 PM,"Feijoada served everyday. Besides its traditional & lean specialties, this eatery offers a variety of dishes in a casual spot.",https://lh5.googleusercontent.com/p/AF1QipOMh_qkLnFvPmiZetVCi8n5TaXD48R-ThXhRRah=w163-h92-k-no
17,Restaurante Asia House,ChIJhfs_dalZzpQRwxP5_vUk5nc,0x94ce59a9753ffb85:0x77e624f5fef913c3,8639633574120199107,4.5,820.0,$$,Japanese restaurant,"R. da Glória, 86 - Liberdade, São Paulo - SP, 01503-000, Brazil",-23.5539505,-46.6344393,Opens soon ⋅ 11:30 AM,"Informal Chinese & Japanese cuisine. This spot serves Chinese & Japanese weigh & pay fare in a laid-back, family-friendly setting.",https://lh5.googleusercontent.com/p/AF1QipPZ8CB3FN-nJ9Jh_QlWpVHW9DTAIyFLdn_bu-IC=w163-h92-k-no
18,Restaurante São Paulo Express,ChIJicTSNihazpQRFuUy2Fp4VUA,0x94ce5a2836d2c489:0x4055785ad832e516,4635743723017397526,4.2,33.0,,Restaurant,"R. Humberto I, 1070 - Vila Mariana, São Paulo - SP, 04018-033, Brazil",-23.5890578,-46.6396744,Open ⋅ Closes 3 PM,,https://lh5.googleusercontent.com/p/AF1QipMVWHFBGHxbvS3Idy9ZZpTsgvMtGvXY6KfkZD8W=w122-h92-k-no
