,title,place_id,username,rating,description,images,date
47,Coffee Lab,ChIJMx_GCb1XzpQR0HcKUeEoCxk,Rachel B,4,"Quality coffee and nice atmosphere.

Overall, the quality here is very nice. We ordered a variety of items to try and all were very good. Only item that we truly did not enjoy was the espresso and panna. Espresso was burnt and once that happens, even the sweetness of the panna can’t cover it. All other coffee drinks were good however. I ordered the biscoito, which was very good. The other dish, bread and butter, was so so honestly. I think ultimately it would’ve been paired better with a different bread than brioche, which isn’t what you typically expect for a bread and butter.

Also love the way the place is decorated, and the outdoor space is very nice. Two thumbs up for that.

A few small downsides for me: the menu is a bit confusing. We didn’t really understand the first several options prior to getting to what appears to be the main menu. Overall, I think the menu could be clarified more, including food option descriptions (maybe pictures?).

Other small downside is they seat you, which is possibly in order to effectively fill their space. However, for me, it gives more of a restaurant feel, rather than a casual, cozy café. As far as this point goes, I don’t really take away from them, as I believe this is more of a personal preference when grabbing café.

#sãopaulo #sp #sampa #café #coffee #coffeelab #caffeine #espresso #biscoito #cappuccino","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPd3aWVxW12TCEDreD_4WYMu6OGhPjekt_ljXDy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMcATajxLL6v6RUN8kemydNbmxVDIkgTKEQZ6MO=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtpiPWmwgA_w8mdPflsj-ubuFYYw_zVNGZd7Gs=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOhjKiVHL2x35q0mdoQanR_hIo0zZXZIKHspo9U=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNt7P_dzkdSI1Q1jQh3m3ZxM8KIgkqSmk_AR_19=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOpAe2vSdLjlCT6gw8otqye7oH278cbilxRemcE=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNI0OxdsYprd7SL_Hknvyhsb23C6LbY7sxNf8c8=w150-h150-k-no-p'}]",4 years ago
48,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Andrea Naomi Kutani,5,"Igor, Maria and all the staffs are amazing! Always atencipating our orders and they always have a smile on the face! They receive us very well, every week I return here just for the good service",,5 months ago
49,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Jino Hong,5,"All the staff are very nic! The beer and the drinks are always in the perfect temperature , the fried pastel is PERFECT!!  Igor ir the best , he is very condescending and very friendly! Look for him, he is the best! 😉",,5 months ago
50,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Carlos P.,4,Nice atmosphere to have a coffee with some snacks. Some beer and soft drinks available,,3 years ago
51,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Andre Amarante,5,Top,,3 years ago
52,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,apex legends,5,"Ótimo  drinks e cervejas sempre gelada, porção de pastel excelente e o pessoal do atendimento é ótimo, principalmente os garçons igor, eris e mari.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOO2L-X_HzPwCAyE8r7HGhJWkksRfRrlFsB5xQ1=w150-h150-k-no-p'}],5 months ago
53,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Renata,4,Pra tomar um café é sempre maravilhoso! Tem um bolo de cenoura trufado que é surreal de bom… o almoço é sempre cheio e a comida demora um pouco para ser servida.,,7 months ago
54,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Jonathan Castro,5,"Hablo español y me sentí muy a gusto que me atendieron en mi idioma, todos muy amables.",,5 months ago
55,Barões do Cafe,ChIJ4T1LIS1YzpQRxdwkTeQr0w0,Sueli Queiroz,4,Bom atendimento e boas opções para o café da manhã.,,7 months ago
56,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Ricardo Urresti,5,"Great bakery, coffee is right, try their ice creams or a milkshake. Cakes are just what you want for a coffee companion. There is lunch and dinner as well, looks good, didn""t tried.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOrvH0axeJoue6a5gNF9FAOqTAxcw12blzHpY4b=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPYlo_2yYRKmAdUIYwR5lelv3OhNnWkmNDie8Yl=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPsKSaHIslqV3WOeIGbyd__cFa71hRnQVPdlcDi=w150-h150-k-no-p'}]",3 weeks ago
57,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Davi Castejon,4,"It was perfect to have a quick breakfast. The croissants was one of the bestest croissants that I""ve ever eaten.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNV3cBhmDz5mAzo3dY91w_zoN6-PCAdi-OAI6C-=w150-h150-k-no-p'}],3 months ago
58,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Jeon Mok,5,"The best little sandwich I""ve ever had (Misto quente). Warm soft bun and the cheese and ham were silky and luscious. I also had their Cafe Affogato multiple times. Great ice cream and fresh espresso","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOY8GSt0ARyBXm_0Wps4CDArI5n2BRCHe4Hq4DJ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMj9v3MJeslOASbenJ9e6shcCyvYCPit9yDyQRh=w150-h150-k-no-p'}]",2 years ago
59,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Alex Vital,5,"Amazing Brazilian food, great service and scrumptious desserts options.",,3 weeks ago
60,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Gm Mg,3,"this place is nicely designed and organised (in braziian standards), it has good seats, waitresses and is seperated from the street, but the food it serves is not so much to my taste. everything i tried tasted good and clean, but was nothing special, just the same items you can find in most cafes in sao paulo. the looks are great but the ingridients are quite average and create the same range of tastes you can find in each and every sao paulo""s cafe. i don""t understand why they don""t try to be a bit creative or unique. prices are same as in europe, so they could try a bit harder.",,7 months ago
61,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,greg uw,5,"Pistachio gelato is excellent. Very good chocolate gelato also. 5*
Cafe con leche was good 3*",,2 months ago
62,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Joana Duailibi,5,Went there for coffee and a dessert. Everything was delicious.,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPriGbTjJvGLFOP5mGWRS9GExpBsT66NIk03IBh=w150-h150-k-no-p'}],7 months ago
63,Café Sol,ChIJKY73HalZzpQR1ZE9JE8dzS0,Marco Vieira Pinto,3,"Honestly it is more of deli place than a coffee place. They have nice coffee and milk drinks.
But, the coffee is not that good. The Expresso is below regular standard.
They need to hire a Barista.",,a year ago
64,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,Jeff Walker,5,"American visitor for business. Excellent Coffee place, best pour over I’ve ever had and a very tasty eggs Benny",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMHIHZrDOhVQj1ayf865ZuF0hD06iVQkVqzhIKB=w150-h150-k-no-p'}],4 months ago
65,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,Andrea Moraes Sacramento,5,"Excellent coffee, eggs, sweeties, spectacular service... It""s so worth it!",,a month ago
66,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,William Herl,4,UM is a unique place in São Paulo for having coffee and…The staff are exceptional and knowledgeable.  The location design is well thought and quite comfortable.  When visiting São Paulo it is one of the places you should have on your “want to have coffee there” list.,,a year ago
67,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,Andrew Swan,5,"Really loved the croissant with catipiry ( I added perfect scrambled eggs).
The best coffee in Brazil comes from the Campanha area in my humble opinion, little wonder I will be back with visitors.",,a year ago
68,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,ENRIQUE PARK (KUI HYUN),5,Awesome!!,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN9ZnkN7U2zOljOqnp2B8laCCqiTTO3GVTYCLGS=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMqnkSQi3Mb5D8l63lx_yO2qrHDM5CgHI6ykavv=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMjyCTcvXbvBDh0zImPBXVjbmI6uKCTl4UOiG9K=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP2b4UkIYAksut4xfKKuBSQigdtrZGDkpYL8BR6=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOrGr1xWhzPqOPnkb3A0tCGV87hbUEhWW4dPe6Z=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN5iUTioo_pTL4Z3W_qau-i37GxQAJm6jib5Var=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMcUkMPu2MarIRO4VNBqVKgNu1ODxzztG3vI6JN=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNQAaLac68GDbKUebeeUf5ukpXmzyj5lac6R6XT=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNmY2smO80J3g27mfJ9nAS55wL61RCe3ITCbg30=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPWIxgrrRopWleARypfB7ZHy1MS2wz_L8frwc1C=w150-h150-k-no-p'}]",a year ago
69,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,Ricardo Gabriel,3,Most expensive water bottle ever,,4 months ago
70,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,WILLIAN PRUDENTE,5,"Nice place, good attendance and the best coffee I""ve ever had! | Café número #Um de todo o Brasil.",,5 years ago
71,Um Coffee Co.,ChIJgY-iHWZYzpQRUQ1dHiOh1IU,Emanuel Feliciano,5,Organic food and tasteful coffe. Amazing!,,10 months ago
72,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Winicius Feitosa,3,"3 stars is the maximum! Food not good, coffee not good…maximum average quality. Servers are lost most of the time…! The upside is the place…plenty of places including outside","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOBcYW1hoYYcY4ZXTc2HDsvFYzQIDsxWjTaGCKE=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNC7jsBn6ewc5f_WSgd04ARGwdYVbrbewdk0jIc=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMWZLq8w2f15PLqfoTQieM0kv6Zm5nd10Oy9NSd=w150-h150-k-no-p'}]",2 months ago
73,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Päde Hastler,5,🦊 This place is a nice place to calm down and relax. Enjoy the atmosphere of a well decorated lovely nice coffee with your friends and family. The food is delicious and decoration is in a unique style. Parking spaces on the streets are available. This place really enriches the neighborhood. 🍰☕️,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPmuaF6hk3RPt5q_H9PSfH5C61141rDSaKEyZoz=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNDwzQr9KRf8hEmEYzsKE1r0QmdqDkcDrK4ycQE=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOEAUjevpksZY4bHbet5LLncz9N6hnCHtegy35d=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPlKrO40DMtEWF13lON-b_BSidrZ06aMzPXZNv7=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPRQwr6z6auAEEP82OtXZ5ML810e8ZbSrgZpJwj=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPZIw-Zh14V08BWPRqkoTgUnlkAs6ZVEeDRHw5N=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOxbZU9msEaat6xW3dh0OSkZ7Q_NG-Par8HsJBJ=w150-h150-k-no-p'}]",4 years ago
74,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Haenee Kim,5,"Even though I can’t speak Portuguese, I had an amazing experience here. The waitresses tried to translate the menu and helped me to choose one:) The carrot cake was an awesome choice. It’s very fresh and rich! Thank you for your great service❤️",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOzthHMLHco7scwKJGgQLkvQyTa4ivlbCtIxFBf=w150-h150-k-no-p'}],4 years ago
75,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Robson Souza,5,Awesome cozy place with beautiful decoration!  Service is fast and kind. Food and coffee are great!,,6 months ago
76,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Mia Wang,3,Lovely environment but the food is overpriced. The cashier was a bit not organized as we had to wait to pay the bill....,,5 months ago
77,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,jeff green,2,"I used to enjoy going there until one day, the waitress served bad coffee (cold and weak) I called her up and explained that I liked my coffee warmer and stronger.(Did I mention the coffee tasted like sink water?) The waitress was upset and told me the barista there knew what she was doing. So, bottom line, I am supposed to drink bad coffee when I go there? I don""t think so. Too bad. It was a nice place. Good luck anyway.",,3 years ago
78,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Jeff Green,4,"Attractive and cozy place for good coffee and things. You might want to stay longer to chat with a friend or two. It s 2 story house with gizmos for you to buy. Read the signs to hrlpy you engage in conversation with friends. Sometimes, it gets crowded, but it is not too bad. Visit it. You will like it. Cheers.",,4 years ago
79,Café das Coisinhas,ChIJy_Nx8yVazpQRfS3c9meKjik,Zainab Khan,5,Loveeed this place. The place is beautiful and the staff is very sweet and helpful. Only place in Brazil where I was able to find iced coffee,,a year ago
80,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Fábio Henrique Bittes Terra,3,"Their call is nice, but still there is a way to go. Food was good, but it took too long to arrive (and it isn’t a slow food place). Drinks as well took too long to arrive, and we saw them waiting after the kitchen finished them: thus they arrived only warm and not hot. Prices are fair. Another hint would be redesigning the menu, because theirs is fairly confusing. Sure the place will improve through time.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOstGzS__iG5aJyJPf7e4FzD-kzrcyEDSyPpVK0=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOGomRCgPDpzNOp1GxnysfH-jCIeNQXbYnw2ysz=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMijgfBAaFeJH2lrjIU6bAqZpAw3eKzcfQ0MHPJ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM33Cf2z7JmYUUxrnJ9gsSESMguQ-s6SgLpZBP_=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOOn0BazmYb2gOTSuzFnm3mSLmaYH00QCoRXw9a=w150-h150-k-no-p'}]",a year ago
81,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Kenny Ronkainen (Kenny Ronkainen),5,"Latte was good, and there are plenty of healthy options to choose from. Tried tapioca and fruit salad.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOwxZZJoevn-jYUTzgKerJ0roiM0KzuV-IEDfXF=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOMLwsh_0Ylx2-BCSRmHXb5E66snNdLGBwZ8xpk=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO3MxllPtz_3PBtX5Iakr46EPmFfNzKEj8uQA5U=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNNxqoA3u75eyR2WCgXj-oQ2_x7ZOLolV1VuQHA=w150-h150-k-no-p'}]",5 years ago
82,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Matthew Ross,5,Nice little Cafe in a neighbourhood environment. I recommend the omelette and definitely the coffee.,,4 months ago
83,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Luca Vergano,3,"Quality is good, it could be really there for the full give stars. Problems: staff b quite often gets the order wrong. They cannot time coffee and food to arrive together. And you really need to set aside some time as you have to wait for food. A fair bit. But it is good, which is a shame",,a year ago
84,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Adrian Koch,5,"One of the best cafés of the area.

They have good coffee and are the only place on this side of Moema that brings you a shot of mineral water along your espresso.

Their warm menu is good, too.

Pets welcome & has a little terrace with two tables.",,5 years ago
85,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Valesca Harker,3,"Few options and missing ingredients. the waitress, instead of telling there were missing ingredients for the dish, brought it incomplete instead.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN8efNLOu3bNdvLtIzQPzBgTSsms-gFT-Xkc9c=w150-h150-k-no-p'}],5 years ago
86,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Sarrah Spruyt,5,"We just had a drink, but it was all very good. Observing the food served around us, it must be good as well!",,3 years ago
87,Freak Café,ChIJG7HwmhFazpQR8FYyeympwGI,Mariajosé Vargas Higuera,4,"The food was very good, but they have a  very poor services.",,a year ago
88,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Philip,3,"These 3 stars don""t mean that it is bad, but it is also sometimes called the best place for brunch.

The waiters were wearing sweat pants, upstairs not a single picture on the wall, overall very cold atmosphere and the food is not at all special. For the price not worth it. I would suggest the owner to put in more effort: make it cozy, train the staff a bit more and improve the cooking.

The location is amazing otherwise.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPWGkT5bomWrqQTIb_32O3g14lEcuP3Zir-olB_=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQzPTx0bRj1ItoA0xYZKZAu-NvcB8QpHyI18nl=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOVJhs20Ysk0-EhC5ifkhjOkrIni7b5eqL2L77a=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPfyIMJxAGNWoWakgvG3jFmxb8gKeT6RKFF0atB=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOapaSVd5XT-XGJCtROw7w_StyIhpn-4ikVwokY=w150-h150-k-no-p'}]",4 years ago
89,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Pedro Aranha,3,Not special. Even the museum is not spetacular. The view is great.,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM__QOpglS9u949_2uc4d1rVC36j9FyCEZYgxVr=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipObStF2fhNx4KgdPZ8tRuMk8P5euRQdiV-LLTBK=w150-h150-k-no-p'}]",a year ago
90,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Alejandro Fiel Martínez,3,"Coffee very light and not the best carrot cake, it""s worth the view of Sao Paulo thought.",,a year ago
91,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Carlos Augusto,5,"Good, honest and simple cafe. Can""t ask for more than that.",,7 months ago
92,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Alexandre Aimbiré,4,"Your paying for the view, not for the coffee. Everything is passable, but with a hefty price.",,3 years ago
93,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Corte Real013,5,Top,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOtapoGKufLV2RXylG8UQSewUq4JDMYDEW0GDK3=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO62gO9oZBjWRiIi1GKQl3Mpgl0fWg1FEqjPP-U=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNdm0cGV21gqz9iN_QZfxf_a_k5lupqj4zMpw9U=w150-h150-k-no-p'}]",3 years ago
94,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Ines Castelltort,3,"Views okay, food okay, but the coffee was horrible",,4 years ago
95,Café do Farol - Mag Café,ChIJA1dkWKBZzpQRNcE14mmzErQ,Holde Eller,5,Top,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOEbmX81_1PxZ3zmb4C0LX63rWn_3myAPB5tLvJ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPNma9lAFqPcM9cCZjoAnSY3B826YmY95dHqlj6=w150-h150-k-no-p'}]",4 years ago
96,Café Habitual,ChIJdcQM1SpYzpQRpD3Wz1v6JK0,JurkaDS,5,"Let me get this straight. When we got to the place staff was really not happy to see us, this 2 girls that worked there they we not rude, but I felt so unfriendly vibes from them, that made me feel very uncomfortable. Boy who took our orders spoke pretty good English so he took our orders instead.

In general about the coffee place itself even with such personal I simply can""t give it less than 5 stars. Food is incredibly delicious. I ordered schakshuka and it was one of the best I ever ate. Coffee is good. Juices are very fresh. I give it a good recommendation. Hopefully people who work there will be a bit more happier to see you when you get there 😉","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOFMAIi-rOdaNZ7kEWkIgpm8rsAvXkUgVBy8lay=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP79SKWQWjWoqvpBNA8cTorNawMF4fNQi_AQSIi=w150-h150-k-no-p'}]",9 months ago
