Estabelecimento_Nome,Palavra,Frequencia
Barões do Cafe,beers,1
Barões do Cafe,cold,1
Barões do Cafe,excellent,1
Barões do Cafe,portion,1
Barões do Cafe,especially,1
Barões do Cafe,waiters,1
Barões do Cafe,eris,1
Barões do Cafe,mari,1
Barões do Cafe,wonderful,1
Barões do Cafe,truffled,1
Barões do Cafe,carrot,1
Barões do Cafe,cake,1
Barões do Cafe,unreal,1
Barões do Cafe,lunch,1
Barões do Cafe,full,1
Barões do Cafe,food,1
Barões do Cafe,takes,1
Barões do Cafe,served,1
Barões do Cafe,speak,1
Barões do Cafe,spanish,1
Barões do Cafe,felt,1
Barões do Cafe,comfortable,1
Barões do Cafe,attended,1
Barões do Cafe,language,1
Barões do Cafe,everyone,1
Barões do Cafe,options,1
Barões do Cafe,breakfast,1
Café Sol,great,4
Café Sol,bakery,1
Café Sol,coffee,6
Café Sol,right,1
Café Sol,try,3
Café Sol,ice,2
Café Sol,creams,1
Café Sol,milkshake,1
Café Sol,cakes,1
Café Sol,want,1
Café Sol,companion,1
Café Sol,lunch,1
Café Sol,dinner,1
Café Sol,well,1
Café Sol,looks,2
Café Sol,good,6
Café Sol,tried,2
Café Sol,perfect,1
Café Sol,quick,1
Café Sol,breakfast,1
Café Sol,croissants,2
Café Sol,one,1
Café Sol,bestest,1
Café Sol,ever,2
Café Sol,eaten,1
Café Sol,best,1
Café Sol,little,1
Café Sol,sandwich,1
Café Sol,misto,1
Café Sol,quente,1
Café Sol,warm,1
Café Sol,soft,1
Café Sol,bun,1
Café Sol,cheese,1
Café Sol,ham,1
Café Sol,silky,1
Café Sol,luscious,1
Café Sol,also,2
Café Sol,cafe,3
Café Sol,affogato,1
Café Sol,multiple,1
Café Sol,times,1
Café Sol,cream,1
Café Sol,fresh,1
Café Sol,espresso,1
Café Sol,amazing,1
Café Sol,brazilian,1
Café Sol,food,2
Café Sol,service,1
Café Sol,scrumptious,1
Café Sol,desserts,1
Café Sol,options,1
Café Sol,place,3
Café Sol,nicely,1
Café Sol,designed,1
Café Sol,organised,1
Café Sol,braziian,1
Café Sol,standards,1
Café Sol,seats,1
Café Sol,waitresses,1
Café Sol,seperated,1
Café Sol,street,1
Café Sol,serves,1
Café Sol,much,1
Café Sol,taste,1
Café Sol,everything,2
Café Sol,tasted,1
Café Sol,clean,1
Café Sol,nothing,1
Café Sol,special,1
Café Sol,items,1
Café Sol,find,2
Café Sol,cafes,1
Café Sol,sao,2
Café Sol,paulo,2
Café Sol,ingridients,1
Café Sol,quite,1
Café Sol,average,1
Café Sol,create,1
Café Sol,range,1
Café Sol,tastes,1
Café Sol,every,1
Café Sol,understand,1
Café Sol,bit,2
Café Sol,creative,1
Café Sol,unique,1
Café Sol,prices,1
Café Sol,europe,1
Café Sol,could,1
Café Sol,harder,1
Café Sol,pistachio,1
Café Sol,gelato,2
Café Sol,excellent,1
Café Sol,chocolate,1
Café Sol,con,1
Café Sol,leche,1
Café Sol,went,1
Café Sol,dessert,1
Café Sol,delicious,1
Café Sol,honestly,1
Café Sol,deli,1
Café Sol,nice,1
Café Sol,milk,1
Café Sol,drinks,1
Café Sol,expresso,1
Café Sol,regular,1
Café Sol,standard,1
Café Sol,need,1
Café Sol,hire,1
Café Sol,barista,1
Um Coffee Co.,american,1
Um Coffee Co.,visitor,1
Um Coffee Co.,business,3
Um Coffee Co.,excellent,4
Um Coffee Co.,coffee,18
Um Coffee Co.,place,7
Um Coffee Co.,best,7
Um Coffee Co.,pour,1
Um Coffee Co.,ever,3
Um Coffee Co.,tasty,1
Um Coffee Co.,eggs,3
Um Coffee Co.,benny,1
Um Coffee Co.,sweeties,1
Um Coffee Co.,spectacular,1
Um Coffee Co.,service,4
Um Coffee Co.,worth,1
Um Coffee Co.,unique,1
Um Coffee Co.,paulo,5
Um Coffee Co.,staff,3
Um Coffee Co.,exceptional,1
Um Coffee Co.,knowledgeable,1
Um Coffee Co.,location,1
Um Coffee Co.,design,2
Um Coffee Co.,well,1
Um Coffee Co.,thought,1
Um Coffee Co.,quite,1
Um Coffee Co.,comfortable,1
Um Coffee Co.,visiting,1
Um Coffee Co.,one,2
Um Coffee Co.,places,1
Um Coffee Co.,want,1
Um Coffee Co.,list,1
Um Coffee Co.,really,1
Um Coffee Co.,loved,1
Um Coffee Co.,croissant,1
Um Coffee Co.,catipiry,1
Um Coffee Co.,added,1
Um Coffee Co.,perfect,1
Um Coffee Co.,scrambled,1
Um Coffee Co.,brazil,4
Um Coffee Co.,comes,1
Um Coffee Co.,campanha,1
Um Coffee Co.,area,1
Um Coffee Co.,humble,1
Um Coffee Co.,opinion,1
Um Coffee Co.,little,1
Um Coffee Co.,wonder,1
Um Coffee Co.,back,1
Um Coffee Co.,visitors,1
Um Coffee Co.,awesome,1
Um Coffee Co.,expensive,2
Um Coffee Co.,water,1
Um Coffee Co.,bottle,1
Um Coffee Co.,nice,2
Um Coffee Co.,good,4
Um Coffee Co.,attendance,1
Um Coffee Co.,café,1
Um Coffee Co.,number,1
Um Coffee Co.,organic,1
Um Coffee Co.,food,2
Um Coffee Co.,tasteful,1
Um Coffee Co.,coffe,1
Um Coffee Co.,amazing,3
Um Coffee Co.,top,1
Um Coffee Co.,notch,1
Um Coffee Co.,shop,2
Um Coffee Co.,owner,2
Um Coffee Co.,leiticia,1
Um Coffee Co.,passionate,1
Um Coffee Co.,generously,1
Um Coffee Co.,shares,1
Um Coffee Co.,knowledge,1
Um Coffee Co.,must,1
Um Coffee Co.,stop,1
Um Coffee Co.,super,1
Um Coffee Co.,friendly,2
Um Coffee Co.,owners,1
Um Coffee Co.,absolutely,1
Um Coffee Co.,special,1
Um Coffee Co.,feels,1
Um Coffee Co.,like,1
Um Coffee Co.,home,2
Um Coffee Co.,recommend,1
Um Coffee Co.,baristas,1
Um Coffee Co.,talk,1
Um Coffee Co.,go,1
Um Coffee Co.,frequently,1
Um Coffee Co.,looking,1
Um Coffee Co.,right,3
Um Coffee Co.,pourover,1
Um Coffee Co.,speak,1
Um Coffee Co.,english,1
Um Coffee Co.,district,1
Um Coffee Co.,less,1
Um Coffee Co.,designed,1
Um Coffee Co.,sit,1
Um Coffee Co.,relax,1
Um Coffee Co.,buy,1
Um Coffee Co.,take,2
Um Coffee Co.,away,1
Um Coffee Co.,needed,1
Um Coffee Co.,also,2
Um Coffee Co.,bought,1
Um Coffee Co.,beans,2
Um Coffee Co.,found,1
Um Coffee Co.,pretty,1
Um Coffee Co.,recommended,2
Um Coffee Co.,takeaway,1
Um Coffee Co.,morning,1
Um Coffee Co.,cup,1
Um Coffee Co.,far,2
Um Coffee Co.,experience,1
Um Coffee Co.,extremely,1
Um Coffee Co.,difficult,1
Um Coffee Co.,find,1
Um Coffee Co.,decent,1
Um Coffee Co.,cafe,1
Um Coffee Co.,sao,1
Um Coffee Co.,ironic,1
Um Coffee Co.,know,1
Um Coffee Co.,guys,1
Um Coffee Co.,get,2
Um Coffee Co.,particularly,2
Um Coffee Co.,espresso,1
Um Coffee Co.,drinks,1
Um Coffee Co.,nobody,1
Um Coffee Co.,else,1
Um Coffee Co.,seems,1
Um Coffee Co.,remotely,1
Um Coffee Co.,ambiance,1
Um Coffee Co.,quaint,1
Um Coffee Co.,cosy,1
Um Coffee Co.,definitely,1
Um Coffee Co.,highly,1
Um Coffee Co.,specialty,1
Um Coffee Co.,wish,1
Um Coffee Co.,would,1
Um Coffee Co.,open,1
Um Coffee Co.,weekend,1
Um Coffee Co.,smell,1
Um Coffee Co.,average,1
Um Coffee Co.,price,1
Um Coffee Co.,options,1
Um Coffee Co.,cold,1
Um Coffee Co.,metal,1
Um Coffee Co.,displays,1
Um Coffee Co.,quality,1
Um Coffee Co.,bit,1
Um Coffee Co.,confusing,1
Um Coffee Co.,trendy,1
Um Coffee Co.,cozy,1
Um Coffee Co.,freshly,1
Um Coffee Co.,roasted,1
Um Coffee Co.,grown,1
Um Coffee Co.,family,1
Um Coffee Co.,farm,1
Um Coffee Co.,high,1
Um Coffee Co.,international,1
Um Coffee Co.,standard,1
Um Coffee Co.,great,1
Café das Coisinhas,stars,1
Café das Coisinhas,maximum,1
Café das Coisinhas,food,4
Café das Coisinhas,good,3
Café das Coisinhas,coffee,9
Café das Coisinhas,average,1
Café das Coisinhas,quality,1
Café das Coisinhas,servers,1
Café das Coisinhas,lost,1
Café das Coisinhas,upside,1
Café das Coisinhas,places,1
Café das Coisinhas,including,1
Café das Coisinhas,outside,1
Café das Coisinhas,place,9
Café das Coisinhas,nice,3
Café das Coisinhas,calm,1
Café das Coisinhas,relax,1
Café das Coisinhas,enjoy,2
Café das Coisinhas,atmosphere,1
Café das Coisinhas,well,1
Café das Coisinhas,decorated,1
Café das Coisinhas,lovely,2
Café das Coisinhas,friends,2
Café das Coisinhas,family,1
Café das Coisinhas,delicious,1
Café das Coisinhas,decoration,2
Café das Coisinhas,unique,1
Café das Coisinhas,style,1
Café das Coisinhas,parking,1
Café das Coisinhas,spaces,1
Café das Coisinhas,streets,1
Café das Coisinhas,available,1
Café das Coisinhas,really,1
Café das Coisinhas,enriches,1
Café das Coisinhas,neighborhood,1
Café das Coisinhas,even,1
Café das Coisinhas,though,1
Café das Coisinhas,speak,1
Café das Coisinhas,portuguese,1
Café das Coisinhas,amazing,1
Café das Coisinhas,experience,1
Café das Coisinhas,waitresses,1
Café das Coisinhas,tried,1
Café das Coisinhas,translate,1
Café das Coisinhas,menu,1
Café das Coisinhas,helped,1
Café das Coisinhas,choose,1
Café das Coisinhas,one,2
Café das Coisinhas,carrot,1
Café das Coisinhas,cake,1
Café das Coisinhas,awesome,2
Café das Coisinhas,choice,1
Café das Coisinhas,fresh,1
Café das Coisinhas,rich,1
Café das Coisinhas,thank,1
Café das Coisinhas,great,2
Café das Coisinhas,cozy,2
Café das Coisinhas,beautiful,2
Café das Coisinhas,service,1
Café das Coisinhas,fast,1
Café das Coisinhas,kind,1
Café das Coisinhas,environment,1
Café das Coisinhas,overpriced,1
Café das Coisinhas,cashier,1
Café das Coisinhas,bit,1
Café das Coisinhas,organized,1
Café das Coisinhas,wait,1
Café das Coisinhas,pay,1
Café das Coisinhas,bill,1
Café das Coisinhas,used,1
Café das Coisinhas,going,1
Café das Coisinhas,day,1
Café das Coisinhas,waitress,2
Café das Coisinhas,served,1
Café das Coisinhas,bad,4
Café das Coisinhas,cold,1
Café das Coisinhas,weak,1
Café das Coisinhas,called,1
Café das Coisinhas,explained,1
Café das Coisinhas,liked,1
Café das Coisinhas,warmer,1
Café das Coisinhas,stronger,1
Café das Coisinhas,mention,1
Café das Coisinhas,tasted,1
Café das Coisinhas,like,2
Café das Coisinhas,sink,1
Café das Coisinhas,water,1
Café das Coisinhas,upset,1
Café das Coisinhas,told,1
Café das Coisinhas,barista,1
Café das Coisinhas,knew,1
Café das Coisinhas,bottom,1
Café das Coisinhas,line,1
Café das Coisinhas,supposed,1
Café das Coisinhas,drink,1
Café das Coisinhas,go,1
Café das Coisinhas,think,1
Café das Coisinhas,luck,1
Café das Coisinhas,anyway,1
Café das Coisinhas,attractive,1
Café das Coisinhas,things,1
Café das Coisinhas,might,1
Café das Coisinhas,want,1
Café das Coisinhas,stay,1
Café das Coisinhas,longer,1
Café das Coisinhas,chat,1
Café das Coisinhas,friend,1
Café das Coisinhas,two,1
Café das Coisinhas,story,1
Café das Coisinhas,house,1
Café das Coisinhas,gizmos,1
Café das Coisinhas,buy,1
Café das Coisinhas,read,1
Café das Coisinhas,signs,1
Café das Coisinhas,hrlpy,1
Café das Coisinhas,engage,1
Café das Coisinhas,conversation,1
Café das Coisinhas,sometimes,1
Café das Coisinhas,gets,1
Café das Coisinhas,crowded,1
Café das Coisinhas,visit,1
Café das Coisinhas,cheers,1
Café das Coisinhas,loveeed,1
Café das Coisinhas,staff,1
Café das Coisinhas,sweet,1
Café das Coisinhas,helpful,1
Café das Coisinhas,brazil,1
Café das Coisinhas,able,1
Café das Coisinhas,find,1
Café das Coisinhas,iced,1
Freak Café,call,1
Freak Café,nice,2
Freak Café,still,1
Freak Café,way,1
Freak Café,go,1
Freak Café,food,6
Freak Café,good,9
Freak Café,took,2
Freak Café,long,2
Freak Café,arrive,3
Freak Café,slow,1
Freak Café,place,3
Freak Café,drinks,1
Freak Café,well,2
Freak Café,saw,1
Freak Café,waiting,1
Freak Café,kitchen,1
Freak Café,finished,1
Freak Café,thus,1
Freak Café,arrived,1
Freak Café,warm,2
Freak Café,hot,1
Freak Café,prices,1
Freak Café,fair,2
Freak Café,another,1
Freak Café,hint,1
Freak Café,would,1
Freak Café,redesigning,1
Freak Café,menu,2
Freak Café,fairly,1
Freak Café,confusing,1
Freak Café,sure,1
Freak Café,improve,1
Freak Café,time,3
Freak Café,latte,1
Freak Café,plenty,1
Freak Café,healthy,1
Freak Café,options,2
Freak Café,choose,1
Freak Café,tried,1
Freak Café,tapioca,1
Freak Café,fruit,1
Freak Café,salad,1
Freak Café,little,2
Freak Café,cafe,1
Freak Café,neighbourhood,1
Freak Café,environment,1
Freak Café,recommend,1
Freak Café,omelette,1
Freak Café,definitely,1
Freak Café,coffee,3
Freak Café,quality,1
Freak Café,could,1
Freak Café,really,2
Freak Café,full,1
Freak Café,give,1
Freak Café,stars,1
Freak Café,problems,1
Freak Café,staff,1
Freak Café,b,1
Freak Café,quite,1
Freak Café,often,1
Freak Café,gets,1
Freak Café,order,1
Freak Café,wrong,1
Freak Café,together,1
Freak Café,need,1
Freak Café,set,1
Freak Café,aside,1
Freak Café,wait,1
Freak Café,bit,1
Freak Café,shame,1
Freak Café,one,1
Freak Café,best,1
Freak Café,cafés,1
Freak Café,area,1
Freak Café,side,1
Freak Café,moema,1
Freak Café,brings,1
Freak Café,shot,1
Freak Café,mineral,1
Freak Café,water,1
Freak Café,along,1
Freak Café,espresso,1
Freak Café,pets,1
Freak Café,welcome,1
Freak Café,terrace,1
Freak Café,two,1
Freak Café,tables,1
Freak Café,missing,2
Freak Café,ingredients,2
Freak Café,waitress,1
Freak Café,instead,2
Freak Café,telling,1
Freak Café,dish,1
Freak Café,brought,1
Freak Café,incomplete,1
Freak Café,drink,1
Freak Café,observing,1
Freak Café,served,1
Freak Café,around,1
Freak Café,us,1
Freak Café,must,1
Freak Café,poor,1
Freak Café,services,1
Café do Farol - Mag Café,stars,1
Café do Farol - Mag Café,mean,1
Café do Farol - Mag Café,bad,1
Café do Farol - Mag Café,also,1
Café do Farol - Mag Café,sometimes,1
Café do Farol - Mag Café,called,1
Café do Farol - Mag Café,best,2
Café do Farol - Mag Café,place,1
Café do Farol - Mag Café,brunch,1
Café do Farol - Mag Café,waiters,1
Café do Farol - Mag Café,wearing,1
Café do Farol - Mag Café,sweat,1
Café do Farol - Mag Café,pants,1
Café do Farol - Mag Café,upstairs,1
Café do Farol - Mag Café,single,1
Café do Farol - Mag Café,picture,1
Café do Farol - Mag Café,wall,1
Café do Farol - Mag Café,overall,1
Café do Farol - Mag Café,cold,1
Café do Farol - Mag Café,atmosphere,1
Café do Farol - Mag Café,food,2
Café do Farol - Mag Café,special,2
Café do Farol - Mag Café,price,2
Café do Farol - Mag Café,worth,2
Café do Farol - Mag Café,would,1
Café do Farol - Mag Café,suggest,1
Café do Farol - Mag Café,owner,1
Café do Farol - Mag Café,put,1
Café do Farol - Mag Café,effort,1
Café do Farol - Mag Café,make,1
Café do Farol - Mag Café,cozy,1
Café do Farol - Mag Café,train,1
Café do Farol - Mag Café,staff,1
Café do Farol - Mag Café,bit,1
Café do Farol - Mag Café,improve,1
Café do Farol - Mag Café,cooking,1
Café do Farol - Mag Café,location,1
Café do Farol - Mag Café,amazing,1
Café do Farol - Mag Café,otherwise,1
Café do Farol - Mag Café,even,1
Café do Farol - Mag Café,museum,1
Café do Farol - Mag Café,spetacular,1
Café do Farol - Mag Café,view,3
Café do Farol - Mag Café,great,1
Café do Farol - Mag Café,coffee,3
Café do Farol - Mag Café,light,1
Café do Farol - Mag Café,carrot,1
Café do Farol - Mag Café,cake,1
Café do Farol - Mag Café,sao,1
Café do Farol - Mag Café,paulo,1
Café do Farol - Mag Café,thought,1
Café do Farol - Mag Café,good,1
Café do Farol - Mag Café,honest,1
Café do Farol - Mag Café,simple,1
Café do Farol - Mag Café,cafe,1
Café do Farol - Mag Café,ask,1
Café do Farol - Mag Café,paying,1
Café do Farol - Mag Café,everything,1
Café do Farol - Mag Café,passable,1
Café do Farol - Mag Café,hefty,1
Café do Farol - Mag Café,top,2
Café do Farol - Mag Café,views,1
Café do Farol - Mag Café,okay,2
Café do Farol - Mag Café,horrible,1
Café Habitual,let,2
Café Habitual,get,3
Café Habitual,straight,2
Café Habitual,got,2
Café Habitual,place,4
Café Habitual,staff,5
Café Habitual,really,1
Café Habitual,happy,1
Café Habitual,see,2
Café Habitual,us,1
Café Habitual,girls,1
Café Habitual,worked,1
Café Habitual,rude,1
Café Habitual,felt,2
Café Habitual,unfriendly,1
Café Habitual,vibes,2
Café Habitual,made,1
Café Habitual,feel,1
Café Habitual,uncomfortable,1
Café Habitual,boy,1
Café Habitual,took,2
Café Habitual,orders,2
Café Habitual,spoke,1
Café Habitual,pretty,2
Café Habitual,good,9
Café Habitual,english,3
Café Habitual,instead,1
Café Habitual,general,1
Café Habitual,coffee,5
Café Habitual,even,4
Café Habitual,personal,1
Café Habitual,simply,1
Café Habitual,give,2
Café Habitual,less,1
Café Habitual,stars,2
Café Habitual,food,4
Café Habitual,incredibly,1
Café Habitual,delicious,2
Café Habitual,ordered,1
Café Habitual,schakshuka,1
Café Habitual,one,4
Café Habitual,best,2
Café Habitual,ever,1
Café Habitual,ate,1
Café Habitual,juices,1
Café Habitual,fresh,3
Café Habitual,recommendation,1
Café Habitual,hopefully,1
Café Habitual,people,3
Café Habitual,work,1
Café Habitual,bit,3
Café Habitual,happier,1
Café Habitual,places,1
Café Habitual,date,1
Café Habitual,sp,1
Café Habitual,small,2
Café Habitual,makes,1
Café Habitual,special,1
Café Habitual,fair,1
Café Habitual,prices,3
Café Habitual,love,1
Café Habitual,banana,1
Café Habitual,bread,1
Café Habitual,review,1
Café Habitual,actual,1
Café Habitual,native,1
Café Habitual,speaker,1
Café Habitual,set,2
Café Habitual,record,1
Café Habitual,visited,1
Café Habitual,several,1
Café Habitual,times,1
Café Habitual,trip,1
Café Habitual,brazil,1
Café Habitual,since,1
Café Habitual,foot,1
Café Habitual,establishment,1
Café Habitual,nothing,1
Café Habitual,positive,1
Café Habitual,great,3
Café Habitual,atmosphere,2
Café Habitual,behind,1
Café Habitual,counter,1
Café Habitual,wait,1
Café Habitual,extremely,1
Café Habitual,attentive,1
Café Habitual,care,1
Café Habitual,giving,1
Café Habitual,experience,1
Café Habitual,couple,1
Café Habitual,visits,1
Café Habitual,multiple,1
Café Habitual,remembered,1
Café Habitual,favorite,1
Café Habitual,drink,2
Café Habitual,though,1
Café Habitual,serve,1
Café Habitual,hundreds,1
Café Habitual,daily,1
Café Habitual,main,1
Café Habitual,professional,1
Café Habitual,waiter,1
Café Habitual,isaac,1
Café Habitual,owner,1
Café Habitual,also,2
Café Habitual,speak,1
Café Habitual,much,1
Café Habitual,imagine,1
Café Habitual,hot,1
Café Habitual,cold,2
Café Habitual,including,1
Café Habitual,brew,1
Café Habitual,refreshing,1
Café Habitual,detox,1
Café Habitual,drinks,2
Café Habitual,creative,1
Café Habitual,experimental,1
Café Habitual,smoothies,1
Café Habitual,assortment,1
Café Habitual,dessert,1
Café Habitual,cakes,1
Café Habitual,appetizers,1
Café Habitual,many,1
Café Habitual,turkish,1
Café Habitual,inspired,1
Café Habitual,meals,1
Café Habitual,breakfast,1
Café Habitual,dishes,2
Café Habitual,everything,1
Café Habitual,tried,1
Café Habitual,far,1
Café Habitual,reasonable,1
Café Habitual,neighborhood,1
Café Habitual,well,1
Café Habitual,true,1
Café Habitual,large,1
Café Habitual,space,2
Café Habitual,seat,1
Café Habitual,planning,1
Café Habitual,spacious,1
Café Habitual,never,1
Café Habitual,overcrowded,1
Café Habitual,café,1
Café Habitual,habitual,1
Café Habitual,nice,1
Café Habitual,cozy,2
Café Habitual,better,1
Café Habitual,smaller,1
Café Habitual,groups,1
Café Habitual,offer,1
Café Habitual,vegetarian,1
Café Habitual,vegan,2
Café Habitual,options,2
Café Habitual,highly,1
Café Habitual,recommend,1
Café Habitual,avocado,1
Café Habitual,pie,1
Café Habitual,topped,1
Café Habitual,mango,1
Café Habitual,coconut,1
Café Habitual,desserts,1
Café Habitual,display,1
Café Habitual,like,1
Café Habitual,brownies,1
Café Habitual,overall,1
Café Habitual,pricey,1
Café Habitual,pay,1
Café Habitual,occasional,1
Café Habitual,outing,1
Café Habitual,excellent,1
Café Habitual,favourite,1
Café Habitual,cafe,1
Café Habitual,paulo,1
Café Habitual,plenty,1
Café Habitual,quality,1
Café Habitual,brunch,1
Café Habitual,hungry,1
Café Habitual,would,1
Café Habitual,advise,1
Café Habitual,going,1
Café Habitual,portion,1
Café Habitual,egg,1
Café Habitual,benedict,1
Café Habitual,suffice,1
Café Habitual,least,1
Café Habitual,kg,1
Café Habitual,male,1
Café Habitual,find,1
Café Habitual,expensive,1
Café Habitual,eggs,2
Café Habitual,picture,1
Café Habitual,cost,1
Café Habitual,eur,1
Café Habitual,lucky,1
Café Habitual,sat,1
Café Habitual,next,1
Café Habitual,owners,1
Café Habitual,helped,1
Café Habitual,order,1
Café Habitual,translated,1
Café Habitual,spot,1
Café Habitual,oat,1
Café Habitual,milk,1
Café Habitual,superb,1
Café Habitual,thank,1
Café Habitual,juice,1
Café Habitual,service,1
Café Habitual,disappointing,1
Café Habitual,various,1
Café Habitual,salads,1
Café Habitual,instagrammable,1
Café Habitual,tasty,1
Café Habitual,lacking,1
Café Habitual,flavors,1
Café Habitual,texture,1
Café Habitual,freshness,1
Coffee Selfie,fun,1
Coffee Selfie,gimmicky,1
Coffee Selfie,spot,1
Coffee Selfie,perfect,2
Coffee Selfie,instagrammers,1
Coffee Selfie,picture,2
Coffee Selfie,face,2
Coffee Selfie,printed,1
Coffee Selfie,coffee,10
Coffee Selfie,extra,1
Coffee Selfie,pastries,2
Coffee Selfie,delicious,3
Coffee Selfie,additional,1
Coffee Selfie,seating,1
Coffee Selfie,second,1
Coffee Selfie,level,1
