Estabelecimento_ID,ZonaSP,Endereço,Latitude,Longitude
ChIJSxiPTPVPzpQRQ_ZRl8pTSbQ,Sul,"R. Manoel Vitorino Pereira, 14 - Jordanópolis, São Paulo - SP, 04830-020, Brazil",-23.7299881,-46.6996265
ChIJwenRKzNFzpQR8gODQBXoYhQ,Sul,"R. Dr. Alcides de Campos, 577 - Americanópolis, São Paulo - SP, 04336-160, Brazil",-23.6661896,-46.6441586
ChIJCSqylZNRzpQRteCZwd5EgIM,Sul,"Av. Guarapiranga, 2655 - Parque Alves de lima, São Paulo - SP, 04902-015, Brazil",-23.672665,-46.7342728
ChIJpbpfVspQzpQRfQmg2gicQQs,Oeste,"R. Flórida, 1410 - Cidade Monções, São Paulo - SP, 04565-001, Brazil",-23.608611,-46.6918009
ChIJN2cyEMRZzpQR--6kfkmAL8M,Sul,"Av. Giovanni Gronchi, 5170 - Vila Andrade, São Paulo - SP, 05724-002, Brazil",-23.6245159,-46.7341737
ChIJRWOgqS9RzpQRKtvqjJM7PRk,Sul,"R. Zacarias de Gois, 1386 - Campo Belo, São Paulo - SP, 04610-003, Brazil",-23.6218944,-46.670142
ChIJxXJygIlPzpQRahv8c6Hak4Q,Sul,"R. Zike Tuma, 576 - casa 17 - Jardim Ubirajara, São Paulo - SP, 04458-000, Brazil",-23.6898551,-46.6728054
ChIJ6cK8GWlFzpQRnAHgo9ZRgxs,Sul,"Rua Ubatã, 29 - Cidade Dutra, São Paulo - SP, 04806-020, Brazil",-23.7123339,-46.7016731
ChIJ4dnUCslWzpQRHDrG7y5inoQ,Sul,"Rua Pasquale Gallupi, 443 - Paraisópolis, São Paulo - SP, 05660-000, Brazil",-23.6199813,-46.7267166
ChIJV7LGwzVFzpQR9jpEoPkENp4,Sul,"R. Públio Pimentel, 251 - Americanópolis, São Paulo - SP, 04408-000, Brazil",-23.6718577,-46.6497233
ChIJ_-YRjfhazpQR7gYGEedNBh0,Sul,"Av. Fagundes Filho, 309 - Vila Monte Alegre, São Paulo - SP, 04304-001, Brazil",-23.6269457,-46.6385604
ChIJMXjjD1NRzpQR4TJOfoLWfN4,Sul,"Av. Giovanni Gronchi, 5930 - Vila Andrade, São Paulo - SP, 05724-002, Brazil",-23.6316886,-46.7372286
ChIJ0yfzXFNbzpQRQBTqTDOIF3o,Sul,"Rua Walter Fontana - Campo Belo, São Paulo - SP, 04634-045, Brazil",-23.6372645,-46.6705664
ChIJR4MZz3hRzpQRjFMEvd1ZN1g,Sul,"R. Baucis, 90 - Jardim São Luís, São Paulo - SP, 05844-030, Brazil",-23.660282,-46.742531
ChIJZYIxBZpPzpQRoDyKLSkoGLE,Sul,"R. Elói Eppinger, 314 - Terceira Divisão de Interlagos, São Paulo - SP, 04809-200, Brazil",-23.715958,-46.6947211
ChIJV4nfjbZbzpQRUFHT0LZ7HN0,Sul,"Rua Almirante Mariath, 148 - Vila Heliopolis, São Paulo - SP, 04218-040, Brazil",-23.6029329,-46.5963313
ChIJCQAAWFNazpQRTZoCB_4lYcA,Sul,"R. Pascal, 950 - Campo Belo, São Paulo - SP, 04616-002, Brazil",-23.6204663,-46.6724272
ChIJm2qq2UBazpQRpanxrid6930,Sul,"R. Bernardino de Campos, 1106 - Campo Belo, São Paulo - SP, 04620-003, Brazil",-23.6284704,-46.6760257
ChIJRcfppbJFzpQR1I_kxXkvoRI,Outro,"R. Polônia, 134 - Jardim Santa Rita, Diadema - SP, 09930-350, Brazil",-23.6690727,-46.6093746
ChIJ15Ng0tFbzpQR1syQs6uJC5Y,Sul,"R. Prof. Arnaldo João Semeraro, 500 - Jardim Santa Emilia, São Paulo - SP, 04184-000, Brazil",-23.6485196,-46.5993477
ChIJr2w2IURXzpQRYC1Qm844IEE,Oeste,"Travessa Barão de Iguatemi, 8 - CJ. 21 - Real Parque, São Paulo - SP, 05684-060, Brazil",-23.6092249,-46.70487
ChIJS_s5oIJbzpQR8GpOqBPFAok,Sul,"R. Alencar Araripe, 520 - Sacomã, São Paulo - SP, 04253-000, Brazil",-23.6117459,-46.5974859
ChIJkTKMMKRbzpQR4wO0kcwRDUc,Sul,"R. Gastão da Cunha - Vila Paulista, São Paulo - SP, 04361-090, Brazil",-23.6429272,-46.6643933
ChIJCcSJhPhazpQREy__bKcCryE,Sul,"R. Dr. Maurício de Lacerda, 45 - Vila Monte Alegre, São Paulo - SP, 04303-190, Brazil",-23.6262542,-46.6387031
ChIJMR0UAKlQzpQRcYikNq_GJuo,Sul,"Av. dos Eucaliptos, 305 - Indianópolis, São Paulo - SP, 04517-050, Brazil",-23.6066724,-46.6729754
ChIJKSWy1rVQzpQRSSu_3oliwEE,Oeste,"Av. Padre Antônio José dos Santos, 1066 - Cidade Monções, São Paulo - SP, 04561-001, Brazil",-23.609253,-46.68778
ChIJazzL3K5ZzpQRD9IIOo6VVGo,Oeste,"Alameda Lorena, 1765 - Jardins, São Paulo - SP, 01424-002, Brazil",-23.5625497,-46.6677741
ChIJL6zyR6ZXzpQRAOwaP8ksrPQ,Oeste,"R. Teodoro Sampaio, 1027 - 1º andar - Pinheiros, São Paulo - SP, 05405-100, Brazil",-23.5591295,-46.6796395
ChIJ47ACSDZZzpQRu2ib3NLmfJA,Oeste,"Rua Haddock Lobo, 1574 - Cerqueira César, São Paulo - SP, 01414-002, Brazil",-23.5641989,-46.6684688
ChIJqY6w5qRXzpQRKfbxAj6FgBw,Oeste,"Av. Magalhães de Castro, 286 - Butantã, São Paulo - SP, 05502-000, Brazil",-23.5612292,-46.70859
ChIJ26HkHKZXzpQRYp0NpmqBk_g,Centro,"R. Bento Freitas, 290 - Centro Histórico de São Paulo, São Paulo - SP, 01220-000, Brazil",-23.5444361,-46.6456112
ChIJc-SU75tXzpQRXapeOS9846E,Oeste,"Av. Pres. Juscelino Kubitschek, 2041 - Shopping JK Iguatemi, São Paulo - SP, 04543-011, Brazil",-23.5908783,-46.6898161
ChIJ2dWLtcRDzpQRgR9FjftbLkE,Outro,"R. Itu, 370 - Baeta Neves, São Bernardo do Campo - SP, 09751-040, Brazil",-23.6912212,-46.5468978
ChIJ9-ej45xXzpQRAZ6onnQJBro,Oeste,"R. Cônego Eugênio Leite, 808 - Pinheiros, São Paulo - SP, 05414-001, Brazil",-23.5619707,-46.6818315
ChIJ89fCvR1YzpQRYrHdctUO_cI,Oeste,"R. Itapicuru, 551 - Perdizes, São Paulo - SP, 05006-000, Brazil",-23.5348523,-46.6692955
ChIJwaLNxXlXzpQRYMrrV778BMM,Oeste,"R. Joaquim Antunes, 138 - Jardim Paulistano, São Paulo - SP, 05415-000, Brazil",-23.5667714,-46.679288
ChIJcTdE40xCzpQR_jc0U8CtcJc,Outro,"R. das Aroeiras, 490 - Jardim, Santo André - SP, 09090-000, Brazil",-23.6466113,-46.541582
ChIJib-OwptazpQRL-3ZNtJeypg,Sul,"Av. Mascote, 239 - Vila Mascote, São Paulo - SP, 04363-000, Brazil",-23.6485053,-46.6644672
ChIJE3m4yjAhTIYRjwk3qY02mQY,Outro,"5001 Belt Line Rd, Dallas, TX 75254",32.9544465,-96.825827
ChIJFQ4T6VafToYR7J0n1Fnimkk,Outro,"2015 Abrams Pkwy, Dallas, TX 75214",32.814428,-96.7531094
ChIJF2gFZm7zqYkRp90mgVnW8co,Outro,"1908 Eastwood Rd STE 118, Wilmington, NC 28403",34.2219222,-77.8226944
ChIJ7-5wx13zqYkRRzHokuvrWZA,Outro,"1156 Military Cutoff Rd, Wilmington, NC 28405",34.2339957,-77.8295799
ChIJ-aDgX8f0qYkRK5hW-U2aN8c,Outro,"420 Eastwood Rd # 109, Wilmington, NC 28403",34.2421657,-77.8598372
ChIJn1sht8P0qYkRSc0-o4ynaTs,Outro,"250 Racine Dr, Wilmington, NC 28403",34.2395207,-77.866878
ChIJJ3-Ob1rzqYkR24kv1a5N_hU,Outro,"6886 Main St, Wilmington, NC 28405",34.242067,-77.8289466
ChIJD7Pv1o-NqYkRNdzCCVnwTb0,Outro,"6756 Gordon Rd, Wilmington, NC 28411",34.263985,-77.8331992
ChIJxyeVSv-MqYkRrODVaxV6ljc,Outro,"8024 Market St #6, Wilmington, NC 28411",34.2932208,-77.7965634
ChIJ40jhE6nzqYkR8qD-2Bv1n2c,Outro,"275 Waynick Blvd, Wrightsville Beach, NC 28480",34.2033708,-77.7985423
ChIJ2VES3AzzqYkRI8_v2-60_10,Outro,"4 Marina St, Wrightsville Beach, NC 28480",34.2167992,-77.8125711
ChIJdcZgrUTzqYkR6o3OL-XIPcg,Outro,"890 Town Center Dr, Wilmington, NC 28405",34.2428824,-77.8325739
ChIJ2foe98X0qYkRdeeNnMPvoTs,Outro,"5500 Market St #130, Wilmington, NC 28405",34.2463264,-77.8661346
ChIJY15WpQjzqYkRNfMVNqzQ1KI,Outro,"530 Causeway Dr T-1, Wrightsville Beach, NC 28480",34.2107692,-77.80129219999999
ChIJycwpSAzzqYkR1zec98DB71E,Outro,"212 Causeway Dr, Wrightsville Beach, NC 28480",34.2159157,-77.8096779
ChIJq4UWGdv0qYkRIlw6epOElYw,Outro,"21 Van Campen Blvd, Wilmington, NC 28403",34.2440937,-77.8727656
ChIJdxAmddD0qYkRMYPyZkabx70,Outro,"5355 Market St, Wilmington, NC 28405",34.2466996,-77.8716194
ChIJdVY0wwDzqYkR4B08rf7aMEY,Outro,"11 N Lumina Ave, Wrightsville Beach, NC 28480",34.2087595,-77.7956636
ChIJ8_Vca6z1qYkRDXRa5XXzcY8,Outro,"1529 College Rd, Wilmington, NC 28403",34.209192,-77.886757
ChIJmaXI_AlzhlQRaQnqL5XRigM,Outro,"1147 Granville St, Vancouver, BC V6Z 1M1",49.2778708,-123.1256128
ChIJx7n2maXNyIARJBg4Bt-5qQk,Outro,"11261 S Eastern Ave #200, Henderson, NV 89052, United States",35.9871714,-115.1014788
ChIJ7ZMFJ7xyUocR4qPojuLldBs,Outro,"317 Main St, Park City, UT 84060, United States",40.642271,-111.4952383
ChIJAzUaqneBuokRKB0PCepIIEQ,Outro,"185 Little Florida Rd, Poquoson, VA 23662, United States",37.1248693,-76.3792271
ChIJl8LPjlYayUwReIJnVvoVhHQ,Outro,"426 Pl. Jacques-Cartier, Montreal, Quebec H2Y 3B3",45.5076017,-73.553077
ChIJb2jhtFAayUwR1osp9xSfKXc,Outro,"701 Côte place-d'Armes, Montréal, QC H2Y 2X6",45.5054177,-73.55749519999999
ChIJM40rfmv0K4gREJ3wKht5ey4,Outro,"187 King St S #102, Waterloo, ON N2J 1R1",43.4598078,-80.519053
ChIJvZeUH8H0wokRR6HyeGlF5AA,Outro,"1309 Metropolitan Ave, Bronx, NY 10462, United States",40.833888,-73.8611919
ChIJ7-TonT0Nj1QRbECvWvp3nW4,Outro,"2854 Peatt Rd #105, Langford, BC V9B 0W3",48.4475288,-123.502122
ChIJq2tI6HtxhlQRBaKUv59cS9E,Outro,"568 Beatty St, Vancouver, BC V6B 2L3",49.2801271,-123.1099351
ChIJdcQM1SpYzpQRpD3Wz1v6JK0,Oeste,"Alameda Tietê, 602 - Jardim Paulista, São Paulo - SP, 01417-020, Brazil",-23.55973,-46.6681988
ChIJhZpBtchZzpQRnRjU1MnDvEY,Oeste,"Alameda Santos, 1437 - Jardim Paulista, São Paulo - SP, 01419-001, Brazil",-23.564079,-46.656047
ChIJCTo3dKR_mQARdsfTYEUJTVw,Outro,"Rua Conde de Irajá, 53 - Botafogo, Rio de Janeiro - RJ, 22271-020, Brazil",-22.9530395,-43.1960073
ChIJr_kKyiFXzpQRIxKDt-ousds,Oeste,"R. Fernão Dias, 672 - Pinheiros, São Paulo - SP, 05424-090, Brazil",-23.5669367,-46.695658
ChIJ40j2XkWjHpURB8j8G7Qqqms,Outro,"R. Antônio Prado, 30 - Exposição, Caxias do Sul - RS, 95080-140, Brazil",-29.1726818,-51.1803474
ChIJg-OHkOy1vJURFdHa5EARI14,Outro,"Dorrego 1829, C1414 CABA, Argentina",-34.5807461,-58.4420866
ChIJFbHJs8X_0YURDfnH5PBLIo0,Outro,"Gómez Farias 85, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3534477,-99.1593403
ChIJybfDx6eZP44RYZ5QuXtKwG0,Outro,"Cl. 11 #6-50, Bogotá, Colombia",4.5980134,-74.0748138
ChIJueLhIma2vJUR1an9T3hVfXc,Outro,"2100 Ángel Pacheco, C1431FIF CABA, Argentina",-34.5758549,-58.4817464
ChIJIQ7rm2UoQg0R-mrCzbPO1nE,Outro,"Pl. de Cristino Martos, 2, 28015 Madrid, Spain",40.4256968,-3.7121696
ChIJTa4jLHAzGQ0Rb8BJn-a__Kg,Outro,"R. Artilharia 1 87A, 1070-012 Lisboa, Portugal",38.7247163,-9.1564165
ChIJuVp5BXjKvJURqAIUEHbYVz4,Outro,"Malabia 1510, C1414 CABA, Argentina",-34.5912554,-58.4280328
ChIJJQkuGNVZzpQR1Qx5UVbG1zs,Oeste,"Alameda Lorena, 1914 - Lorena, São Paulo - SP, 01424-006, Brazil",-23.5612915,-46.6685554
ChIJ1b3-I_5ZzpQRt3SmT8fpi8Y,Sul,"R. Afonso Braz, 657 - Vila Nova Conceição, São Paulo - SP, 04511-011, Brazil",-23.5955162,-46.6702587
ChIJCeeaHtFZzpQR7p8UJz4aX_Y,Oeste,"Alameda Lorena, 1271 - Jardim Paulista, São Paulo - SP, 01424-001, Brazil",-23.565539,-46.6643143
ChIJK73OtlVYzpQRmxTwBZPKlaY,Centro,"R. Boa Vista, 365 - Centro Histórico de São Paulo, São Paulo - SP, 01014-001, Brazil",-23.5446825,-46.6342276
ChIJIcbzSZZXzpQRrchVuCOmTuM,Oeste,"R. Wisard, 138 - Vila Madalena, São Paulo - SP, 05434-000, Brazil",-23.5546254,-46.6887597
ChIJKY73HalZzpQR1ZE9JE8dzS0,Centro,"R. Galvão Bueno, 05 - Liberdade, São Paulo - SP, 01506-000, Brazil",-23.5556198,-46.6351062
ChIJY4WfUkZYzpQROfoArFdIlZE,Centro,"R. Jaguaribe, 87 - Consolação, São Paulo - SP, 01224-001, Brazil",-23.5418915,-46.6487404
ChIJf0pCvDBZzpQRIwrsGaEe5gM,Centro,"Av. Ipiranga, 200 - loja 48 - República, São Paulo - SP, 01046-010, Brazil",-23.5462106,-46.6439344
ChIJa4XuVZZXzpQR1-DBJm1rxK8,Oeste,"Av. Pres. Juscelino Kubitschek, 2041 - Itaim Bibi, São Paulo - SP, 04543-011, Brazil",-23.5914675,-46.6893993
ChIJG7HwmhFazpQR8FYyeympwGI,Sul,"Av. Jurema, 359 - Moema, São Paulo - SP, 04079-001, Brazil",-23.6082875,-46.6588657
ChIJ95440tZZzpQRTp78SWYC6GE,Oeste,"R. Oscar Freire, 413 - Cerqueira César, São Paulo - SP, 01426-001, Brazil",-23.5662333,-46.665753
ChIJ-aCCZphXzpQRv0VU5idKzY4,Oeste,"R. Padre Carvalho, 204 - Pinheiros, São Paulo - SP, 05427-020, Brazil",-23.5616362,-46.6967442
ChIJfwck1wBazpQRwuP9ASIGK4s,Sul,"R. Canário, 870 - Indianópolis, São Paulo - SP, 04521-004, Brazil",-23.6025483,-46.6682811
ChIJhxu-OBRZzpQRRk2Bwv_hqC8,Oeste,"R. Cap. Pinto Ferreira, 38 - Jardim Paulista, São Paulo - SP, 01423-020, Brazil",-23.5714654,-46.6547938
ChIJA1dkWKBZzpQRNcE14mmzErQ,Centro,"R. João Brícola, 24 - 26º andar - Centro Histórico de São Paulo, São Paulo - SP, 01014-010, Brazil",-23.5457178,-46.634007
ChIJScaUNMZZzpQRkgaEVmSgBR0,Oeste,"Alameda Santos, 1123 - Jardim Paulista, São Paulo - SP, 01419-001, Brazil",-23.5658333,-46.6541667
ChIJ6cyLItlXzpQRbeP0znXwjX0,Oeste,"R. Padre Carvalho, 185 - Pinheiros, São Paulo - SP, 05427-100, Brazil",-23.5614389,-46.6964111
ChIJQRsiQlRYzpQRCkklxqTT76E,Centro,"R. Líbero Badaró, 508 - Centro Histórico de São Paulo, São Paulo - SP, 01008-000, Brazil",-23.5453081,-46.6354326
ChIJ9-KThDtYzpQRkkwbcRJrwGk,Centro,"Shopping Pátio Higienópolis (Casarão, Av. Higienópolis, 698 - Santa Cecilia, São Paulo - SP, 01238-000, Brazil",-23.5425869,-46.6581262
ChIJw_9UaI1XzpQRCTl09TgvG88,Oeste,"R. Girassol, 451B - Vila Madalena, São Paulo - SP, 05458-001, Brazil",-23.5549614,-46.6897099
ChIJgwbswsxXzpQRQ8xnis6goRU,Oeste,"Av. Rebouças, 3658 - Pinheiros, São Paulo - SP, 05402-600, Brazil",-23.5725034,-46.6940703
ChIJx0VXo-tZzpQRDgCYXHTFUsw,Oeste,"Alameda Franca, 1243, Rua Haddock Lobo, 1077 - Jardim Paulista, São Paulo - SP, 01422-001, Brazil",-23.5610659,-46.6648106
ChIJpydZ5j5YzpQR1V_gNLyvHV4,Centro,"R. Barão de Tatuí, 377 - Vila Buarque, São Paulo - SP, 01226-030, Brazil",-23.5392869,-46.6540996
ChIJDX3YdcRZzpQRBcLG7L16b8k,Oeste,"Alameda Campinas, 1160 - Jardim Paulista, São Paulo - SP, 01404-200, Brazil",-23.5702492,-46.6576014
ChIJUT3F5PxvGZUR1iRmEZnSXAU,Oeste,"Alameda Tietê, 279 - Jardim Paulista, São Paulo - SP, 01417-020, Brazil",-23.5619113,-46.6660102
ChIJ-X391pdZzpQRgU1pd_NmzTA,Centro,"Shopping Pátio Paulista (Piso Paraíso), expansão, R. Treze de Maio, 1947 - Bela Vista, São Paulo - SP, 01327-001, Brazil",-23.5710113,-46.6432548
ChIJ_RW-xpRbzpQRoYO8SeQkN8Y,Sul,"Av. Nazaré, 1732 - Ipiranga, São Paulo - SP, 04262-300, Brazil",-23.5993176,-46.6098556
ChIJKd3fF4FXzpQRJ0tRkx2kOR4,Oeste,"R. Artur de Azevedo, 284 - Pinheiros, São Paulo - SP, 05404-000, Brazil",-23.558655,-46.6754217
ChIJO2VKdKpQzpQRNOFtyhAlBBo,Sul,"Rua Tuim, 653 - Moema, São Paulo - SP, 04514-103, Brazil",-23.6022445,-46.6706462
ChIJ29SWPK9ZzpQRrQfervr6Mno,Centro,"R. Pedroso, 295 - Bela Vista, São Paulo - SP, 01322-010, Brazil",-23.562454,-46.641781
ChIJPZ_iuTJYzpQRxC3-CJjKL9g,Centro,"Rua Haddock Lobo, 354 - Cerqueira César, São Paulo - SP, 01414-000, Brazil",-23.5561273,-46.6601218
ChIJwYCtex1RzpQRoE-LX_LUCQM,Oeste,"R. Nova York, 264 - Brooklin, São Paulo - SP, 04560-000, Brazil",-23.6153679,-46.6847136
ChIJvxW5cn9ZzpQRAo8cp0YHzfA,Centro,"Av. São Luís, 187 - Centro Histórico de São Paulo, São Paulo - SP, 01046-912, Brazil",-23.5462948,-46.6425512
ChIJB0x-b-1ZzpQRQNnOixA_j7Q,Oeste,"Alameda Lorena, 1784 - Cerqueira César, São Paulo - SP, 01424-006, Brazil",-23.5621409,-46.6676517
ChIJzU9oGxVZzpQRtMhKbFVZtRg,Centro,"R. da Consolação, 2095 - Cerqueira César, São Paulo - SP, 01302-000, Brazil",-23.5535573,-46.6598815
ChIJJab8D0xXzpQR0g1K0vf-SuU,Oeste,"R. Cônego Eugênio Leite, 840 - Pinheiros, São Paulo - SP, 05414-001, Brazil",-23.5617525,-46.68195
ChIJV8CQpipZzpQRas3L7sRrnGk,Oeste,"R. Augusta, 2840 - Cerqueira César, São Paulo - SP, 01412-100, Brazil",-23.5652025,-46.6679229
ChIJ_RL4ZmdXzpQRTVjvYd56_kM,Oeste,"R. Pedroso Alvarenga, 655 - Itaim Bibi, São Paulo - SP, 04531-011, Brazil",-23.5815169,-46.6767396
ChIJpVFK2xpYzpQRRN7Cdq6VrRA,Oeste,"R. Dona Elisa, 117 - Barra Funda, São Paulo - SP, 01155-030, Brazil",-23.5301694,-46.6627444
ChIJQ8Ix7J1XzpQRu2HM9JGbbzs,Oeste,"R. Mateus Grou, 152 - Pinheiros, São Paulo - SP, 05415-040, Brazil",-23.5645734,-46.6839188
ChIJEyOtjU5YzpQRJi-Cf-QbjYU,Centro,"Edifício Copan, Av. Ipiranga, 200 - 27 e 29 - Centro Histórico de São Paulo, São Paulo - SP, 01046-925, Brazil",-23.5465084,-46.6445317
ChIJe8MygUhZzpQR9TsQqz482ow,Centro,"R. Prof. Sebastião Soares de Faria, 38 - Bela Vista, São Paulo - SP, 01317-010, Brazil",-23.5603042,-46.642729
ChIJvfGnYkpZzpQRFVEXt3teQaE,Oeste,"Alameda Santos, 2159 - Cerqueira César, São Paulo - SP, 01419-002, Brazil",-23.5593689,-46.6611019
ChIJ71IsCZ5XzpQRHii6NHQSmhs,Oeste,"R. Fradique Coutinho, 179 - Pinheiros, São Paulo - SP, 05416-010, Brazil",-23.5649983,-46.6853123
ChIJCW9p1MRZzpQRYMTkdqnBBx8,Sul,"Rua Vergueiro, 1661 - Vila Mariana, São Paulo - SP, 04101-000, Brazil",-23.576873,-46.6404437
ChIJZe2I391ZzpQRE3SYF2dZ4Gk,Centro,"R. Rocha, 287 - Bela Vista, São Paulo - SP, 01330-000, Brazil",-23.5587708,-46.649584
ChIJaW9HcJhXzpQR88pvK9dMc74,Oeste,"R. Fradique Coutinho, 915 - Vila Madalena, São Paulo - SP, 05416-011, Brazil",-23.5594076,-46.6895435
ChIJN8MzqqpZzpQRvDnS5PMsg5s,Oeste,"Alameda Lorena, 473 - Térreo - Jardim Paulista, São Paulo - SP, 01424-003, Brazil",-23.5708156,-46.6589708
ChIJ3wXQWEhYzpQRO5vsLY5ihrs,Centro,"R. Maj. Sertório, 553 - Vila Buarque, São Paulo - SP, 01222-001, Brazil",-23.545542,-46.6495271
ChIJeTd2OXNXzpQRR3Mn53mDg0E,Oeste,"R. Leopoldo Couto Magalhães Júnior, 733 - Itaim Bibi, São Paulo - SP, 01452-001, Brazil",-23.5881734,-46.6797766
ChIJ6zGrZf5RzpQR7NSsTY1bxU8,Sul,"R. Antônio de Macedo Soares, 1771 - Campo Belo, São Paulo - SP, 04607-003, Brazil",-23.6172159,-46.6706034
ChIJlXsS_7VZzpQRLUcGb9pjGSs,Centro,"R. Itapeva, 182 - Bela Vista, São Paulo - SP, 01332-000, Brazil",-23.5581943,-46.6512804
ChIJAeuEAfFZzpQRNd75xAj7aAw,Oeste,"Alameda Lorena, 672 - Jardim Paulista, São Paulo - SP, 01424-002, Brazil",-23.5691567,-46.6599085
ChIJ9TOE_5VXzpQRDFf_6YPgAbg,Oeste,"R. Alves Guimarães, 153 - Pinheiros, São Paulo - SP, 05410-000, Brazil",-23.5608133,-46.6752307
ChIJjf_7W9NZzpQRjRRoiisM2Ks,Oeste,"R. Bela Cintra, 1618 - Consolação, São Paulo - SP, 01415-001, Brazil",-23.5596447,-46.6655634
ChIJQ_AGPINZzpQRemBQO8-MH-g,Centro,"R. Silveira Martins, 86 - Loja 02 - Sé, São Paulo - SP, 01019-000, Brazil",-23.5517564,-46.6312058
ChIJYRksadNZzpQRik2v0-4nerQ,Oeste,"R. Saint Hilaire, 40 - Jardim Paulista, São Paulo - SP, 01423-040, Brazil",-23.5713524,-46.6534519
ChIJMefvjYFXzpQRI2hYBkqMw8k,Oeste,"R. Alves Guimarães, 153 - Pinheiros, São Paulo - SP, 05410-000, Brazil",-23.560753,-46.6751296
ChIJnW3EUotZzpQRfBSj9QttJuU,Centro,"R. Augusta, 520 - Consolação, São Paulo - SP, 01305-000, Brazil",-23.5514696,-46.6510153
ChIJB3IvyshZzpQRW7fimUbQRIc,Oeste,"Alameda Santos, 1437 - Jardim Paulista, São Paulo - SP, 01419-001, Brazil",-23.5640984,-46.6557818
ChIJzbAaCLZezpQRvRM_txpsIkI,Leste,"R. Itabaiana, 727 - Belenzinho, São Paulo - SP, 03171-010, Brazil",-23.5519325,-46.588461
ChIJAQAAOAFZzpQR7Vl7TKAyMdQ,Centro,"Viaduto Nove de Julho, 193 - Centro Histórico de São Paulo, São Paulo - SP, 01050-060, Brazil",-23.5487428,-46.6426685
ChIJ_wbC0sxZzpQR6ipZzHnqeCo,Centro,"R. Antônio Carlos, 334 - Consolação, São Paulo - SP, 01309-010, Brazil",-23.556356,-46.658026
ChIJf8_f6jxXzpQR29H-TGxL5pI,Oeste,"R. Dr. Cândido Espinheira, 643 - Perdizes, São Paulo - SP, 05004-000, Brazil",-23.5323172,-46.6658641
ChIJTe5ow6pZzpQRPODse_dsL5Q,Centro,"R. Quinze de Novembro, 12 - Sé, São Paulo - SP, 01013-000, Brazil",-23.5488361,-46.6335932
ChIJzQyRLqlZzpQRQBkSjGshLB4,Centro,"R. Galvão Bueno, 586 - Liberdade, São Paulo - SP, 01506-000, Brazil",-23.5608333,-46.635
ChIJ42dMw05YzpQRxWmA7bueyGo,Centro,"R. Maj. Sertório, 142 - Vila Buarque, São Paulo - SP, 01222-000, Brazil",-23.54538,-46.645443
ChIJ9-VhjVxYzpQRVOBQt5ohttw,Centro,"Praça Júlio Prestes, 16 - Campos Elíseos, São Paulo - SP, 01218-020, Brazil",-23.5346352,-46.6396833
ChIJe6aLL9RZzpQRriD52OuVPnk,Centro,"R. Rego Freitas, 428 - Vila Buarque, São Paulo - SP, 01220-010, Brazil",-23.5456593,-46.6467443
ChIJ_1yVojj3zpQRCprgaPeRrTQ,Norte,"R. Tupiguaes, 140 - Santana, São Paulo - SP, 02022-040, Brazil",-23.5051597,-46.6392946
ChIJ3WyiFbP3zpQR64XcYr4b6sU,Norte,"R. Augusto Tolle, 1029 - Santana, São Paulo - SP, 02405-001, Brazil",-23.4844265,-46.6332592
ChIJ__8_pZVYzpQRIHudXssXcVQ,Norte,"Telha Norte - Zona Norte, R. da Coroa, 1396 - Vila Guilherme, São Paulo - SP, 02047-020, Brazil",-23.5194152,-46.6144855
ChIJpZJBE8j3zpQR6nXVuew-6oI,Norte,"R. Dr. César, 1368 - Santana, São Paulo - SP, 02013-004, Brazil",-23.500791,-46.6375666
ChIJ1xOO80H2zpQR-i_E3u0yjiI,Norte,"R. Vaz Muniz, 776 - Água Fria, São Paulo - SP, 02337-000, Brazil",-23.4795662,-46.6140459
ChIJ8b6m1ij3zpQRt-08XCNeUio,Norte,"R. Dr. César, 1321 - Santana, São Paulo - SP, 02013-004, Brazil",-23.50131,-46.6378677
ChIJr5rVKnpYzpQRUgB1N-4A398,Norte,"R. Prof. Milton Rodrigues, 100 - Parque Anhembi, São Paulo - SP, 02009-030, Brazil",-23.516604,-46.639171
ChIJmYBMHeH5zpQRHfPsu-Mzm_g,Oeste,"Av. Raimundo Pereira de Magalhães, 4200 - Jardim Iris, São Paulo - SP, 05145-200, Brazil",-23.4914322,-46.731951
ChIJT3qQJzT2zpQRi_9yxRTkPhc,Norte,"R. Pedro Doll, 115 - Santana, São Paulo - SP, 02404-000, Brazil",-23.491722,-46.6271492
ChIJzdeCy_H2zpQRasjyDDzK6xE,Norte,"R. Maria Amália Lopes Azevedo, 611 - Tremembé, São Paulo - SP, 02373-020, Brazil",-23.4582143,-46.6197068
ChIJUfod8zRfzpQR-IlJWAVwxOk,Norte,"R. Profa. Maria José Barone Fernandes, 445 - Vila Maria, São Paulo - SP, 02117-021, Brazil",-23.5177017,-46.5913781
ChIJITg4Q3v3zpQRnQkFD52tpf0,Norte,"Av. Braz Leme, 2378 - Santana, São Paulo - SP, 02022-020, Brazil",-23.5037117,-46.6375388
ChIJ6-XKa9r3zpQRXdDijJ2EdKs,Norte,"Rua Maria Amélia Monteiro, 73 - Vila Amalia (Zona Norte), São Paulo - SP, 02630-060, Brazil",-23.4641461,-46.6420805
