ID,idEstabelecimento,Nota,Data,Texto,PolaridadeValor,PolaridadeTexto
112,ChIJ7VeJwwpXzpQRYQDjChPjiLs,5,a year ago,Fun gimmicky spot perfect for instagrammers .. as you can have a picture of your face printed on your coffee for about a $1.50 extra. The coffee & pastries were delicious!! There’s additional seating on the second level but with limited space. Perfect for groups of 2-4. Loved the pastel de nata.,0.4142857142857143,Positivo
113,ChIJ7VeJwwpXzpQRYQDjChPjiLs,4,11 months ago,"Cute idea, never heard of anything similar before. You just send the picture through WhatsApp, choose a latte you want and let the Machine do its magic. It was done in few minutes and it is definitely a unique experience worth trying out!",0.2583333333333333,Positivo
114,ChIJ7VeJwwpXzpQRYQDjChPjiLs,5,7 months ago,"I stumbled on this cozy coffee shop today. I tried their hazelnut cappuccino, and oh my lord, it was the best!!! Their pastries meet all high-end standards, and their sweet treats will bring joy to your soul. Coffee selfie has a welcoming staff, and their kindness will always be remembered. One of my favorite places in Liberdade!!!",0.5853125,Positivo
115,ChIJ7VeJwwpXzpQRYQDjChPjiLs,3,3 years ago,"I definitely loved this place.  If you intend to relax in a calm, relaxing place you shall visit this place !!!!
Fernando and his crew are very kind with all customer.
Finally, ask about selfie coffee, it""s a really good idea for coffee lovers!! .....What about he same think for matcha lovers?",0.5354036458333334,Positivo
116,ChIJ7VeJwwpXzpQRYQDjChPjiLs,5,3 years ago,"The cappuccino was creamy and very good. They print an image on your foam. Nice place to have coffee and something sweet, they also have pão de queijo waffles.",0.62,Positivo
117,ChIJ7VeJwwpXzpQRYQDjChPjiLs,5,3 years ago,"Amazing, best coffee I had in brazil not to mention they put my face on it! And the honey bread was delicious!",0.8666666666666667,Positivo
118,ChIJ7VeJwwpXzpQRYQDjChPjiLs,5,5 years ago,"It was such a cool experience to see your photo in the coffee, and the cappuccino and cake were delicious",0.45,Positivo
119,ChIJ7VeJwwpXzpQRYQDjChPjiLs,4,5 years ago,"Cute little coffe shop just off the busy roads of Japantown.
We got the selfie coffee and a couple of desserts.",0.1374999999999999,Positivo
120,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,5,3 years ago,"Cosi and modern coffee place. Open area and lots of couches, as the name stated",0.1,Positivo
121,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,3,a year ago,"Good and tasty options to eat and drink. I tried their waffle with Nutella and it was very tasty. I was not a fan of the lime bits in their hot chocolate though.
Still recommend it!",0.4041666666666666,Positivo
122,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,5,3 weeks ago,"Surprisingly good place, with lots os coffee options and kind service. Go there! You""ll like it!",0.81875,Positivo
123,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,4,3 months ago,"The negatives are the wifi, it’s too difficult to connect because you need to enter so many details such as date of birth, telephone number , email address etc and some details are not accepted even when they have been entered correctly? Most places just ask for a password ... the other negative is the coffee is not great, it’s decent enough, just not as good as the reviews indicate, I’m sure you can find better lattes than this and the size of the drinks are too small. You may as well order two to feel like you have had one decent sized coffee! The positives are the place has comfortable seating, great ambience in a good area of the city, and is a chilled environment to use the wifi, service was quick and good when I went as well.",0.2333333333333333,Positivo
124,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,3,10 months ago,"Really nice coffee place. Wide selection of coffe types and methods, and it tastes great. Really recommend the Brasil blend for Aeropress and the Cocunut coffee. Selection of cookie and cakes are also great. Staff is helpfull and kind, interior is cool. Recommended!",0.4767857142857142,Positivo
125,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,5,a year ago,"Very nice place and very tasty coffee. Hoerver, if you are looking for quantity instead of quality, you may be desapointed with the expresso caffee here, cause it is very tasty, but very small also.
I""d recommend the French Press options.",0.1709999999999999,Positivo
126,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,5,6 years ago,"Great service and wait staff are friendly. Sofa café is a place to drink a good coffee, alone or with friends. Is possible to do a meeting. Wifi is good.",0.515,Positivo
127,ChIJmX-KsMdZzpQRmeJKTyPsVFQ,5,a year ago,"Very good selection of brewed coffee, juices and light food/desserts. Very nice chilled atmosphere, just perfect for casual work lunches or morning/afternoon meetings or even to sit and work on your things",0.518,Positivo
128,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,4,2 months ago,"Good ambient and good service even entry to toilets. Love the chicken croissant, it tastes really good. LBGT decorative is nice on 23 June 2019.",0.4333333333333333,Positivo
129,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,5,2 years ago,"Coffee was decent, liked that they warm up
Pão de queijo for you.  Outdoor seating fab, but would generally avoid if I have other local options.  Service staff are lovely!",0.2738095238095238,Positivo
130,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,5,3 years ago,"Always friendly staff
They make an effort to speak English!",0.1875,Positivo
131,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,4,3 years ago,"The place is nice, just a bit disorganized. Service was great and very polite.",0.5333333333333333,Positivo
132,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,5,3 years ago,"It made me confused suddenly... I always order cha verde quente. But here, they gave me a literal green tea bag?🤔 not matcha? It was my first (wrong) experienced and unexpectedly in the area of Paulista. Though, I love SB❤",0.0687499999999999,Positivo
133,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,4,5 years ago,The one and only Starbucks experience in São Paulo,0.0,Neutro
134,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,5,a year ago,"Great coffee and snacks, great service, and great place. An average Starbucks shop! It could cost less or I should make more money.",0.4243055555555556,Positivo
135,ChIJxbXNHalZzpQRYb-PzJ3bbTQ,5,a year ago,"This is my favorite Starbucks because it""s off of Paulista and it""s not so busy but it""s only one Street away on Santos. I love the outdoor seating as well where you can enjoy your coffee and watch the people walk by.",0.3,Positivo
136,ChIJeW1KK5tZzpQR-Z7D35FgGpU,5,3 months ago,All good. But I see life going while waiting.,0.7,Positivo
137,ChIJeW1KK5tZzpQR-Z7D35FgGpU,4,5 months ago,"Real nice place and great people nearby , i recomend the Mocha coffee at night at looking the lights of the city.",0.85,Positivo
138,ChIJeW1KK5tZzpQR-Z7D35FgGpU,4,3 years ago,"Small and somehow cozy. This Starbucks is definitely not the best one I""ve been. The coffee here doesn""t taste like the others and they could use some improvements to make it look more comfortable.",0.2416666666666667,Positivo
139,ChIJeW1KK5tZzpQR-Z7D35FgGpU,2,10 months ago,"Very good location, great tea and snacks and kind staff but extremely overcrowded. Don""t expect to find a place to sit when you go there (unlike Starbucks in  US).",0.54625,Positivo
140,ChIJeW1KK5tZzpQR-Z7D35FgGpU,5,2 months ago,Very good breakfast for a Sunday on Av. Paulista.,0.91,Positivo
141,ChIJeW1KK5tZzpQR-Z7D35FgGpU,3,4 years ago,Expensive for bland coffee. Good service but the frappucino and the cold brew were both watered down.,-0.1444444444444444,Negativo
142,ChIJeW1KK5tZzpQR-Z7D35FgGpU,4,2 years ago,As good as any other Starbucks. Latin playlist was very nice. Very good service.,0.5662499999999999,Positivo
143,ChIJeW1KK5tZzpQR-Z7D35FgGpU,4,6 months ago,Perfect place for the morning coffee. Love all the attendants! Mika is awesome!,0.875,Positivo
144,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,3 years ago,"They didn’t have a change of 50rs bill, in such an important avenue they should have at least that, the drink they serve such as Cafe latte is more milk and you do not feel the taste of coffee.  The people who attend are friendly except the cashier (woman) who attended me who had no patience, they should learn to speak basic English to serve foreigners bc its a very important place in the city.

It would also be good if they leave the Wi-Fi password somewhere so that customers can access.",0.2195,Positivo
145,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,8 months ago,"It""s a star bucks.. does it matter how much I rate it. It has probably the best. Coffee and amazing variety. However, this was the first time I experienced a washroom code to open the lavatory. This was amazing to me. None in india have this I think or atleast the one I have been too.",0.4928571428571428,Positivo
146,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,7 years ago,"My first experience in Starbucks.. I orded for a Frapuccino and I don""t liked it too much, but it was good anyway.",0.4375,Positivo
147,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,4 years ago,"Cozy place with 2 floors and plent of plugs for charging phone and notebooks. Not much of a calm place to study or work, but great to after lunch coffee or meeting friends. The prices are standard but has some different desserts sometimes. Near subway station, what makes easy to reach compared to another Starbucks at Paulista Avenue.",0.1404761904761904,Positivo
148,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,6 years ago,Nice place if you enjoy flavoured coffees,0.5,Positivo
149,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,4 years ago,Nice place to have a good coffee Americano with milk was  served as per request only thing is be aware of random people asking for money in Starbucks !!! Strange encounter,0.0872395833333333,Positivo
150,ChIJgX_VHYNXzpQRBVLomhGDEjk,5,5 years ago,"Cozy Starbucks in the busy Avenida Paulista. You can always count on Starbucks to have the same sort of setting and mood at each one of their places and this one is no different. The upper area is spacious, however there could be more proper seats.",0.0571428571428571,Positivo
151,ChIJgX_VHYNXzpQRBVLomhGDEjk,4,6 years ago,"Terrible service.
Had an argument with one of the employees over a chair.
She wanted me to stand up while having my coffee.",-1.0,Negativo
152,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,9 months ago,Great location in cooperation with  Saraiva Megastore,0.8,Positivo
153,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,a year ago,Just another nice  coffee place,0.6,Positivo
154,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,a year ago,"The wi-fi is not working for quite some time, but it""s a Starbucks inside of a Library so... Coffe and books... I""ll take it ;)",0.25,Positivo
155,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,4 years ago,Great service! And a delicious brigadeiro frappuccino.,1.0,Positivo
156,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,3 years ago,Most of the drinks are so sweet not like Starbucks in other countries,0.2416666666666666,Positivo
157,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,11 months ago,"Excelente, fast, clean, good and tasty",0.4222222222222222,Positivo
158,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,4 years ago,Interesting cold brew vanilla...,-0.0499999999999999,Negativo
159,ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,5,5 years ago,Fika Dika! Choco Chip Frappuccino!,0.0,Neutro
160,ChIJeYSi6VZYzpQR0GG1Crup1Vc,5,9 months ago,"One of the best cafes in the area, but it has some problems here and there. For those who don""t like crowded places, avoid them during rush hours because getting your order is a little bit of a mess, but the tables are upstairs, making a great division of surroundings in general. On the other hand, it makes it very difficult for people who have some kind of mobility deficiency, keep in mind that the bathrooms are also upstairs.

The food is great; I personally recommend the vanilla biscuits and the tea yuzu (it is very unusual, so maybe order a safer option), and the service is nice.
9/10",0.2477083333333333,Positivo
161,ChIJeYSi6VZYzpQR0GG1Crup1Vc,3,4 years ago,"Lovely place to rest while planning next steps. I liked choux cream (I""m addicted kk)
With health protocols be aware you can not find a sit but It is a place you shall visit.",0.19,Positivo
162,ChIJeYSi6VZYzpQR0GG1Crup1Vc,4,4 years ago,"One of my favorite coffeeshops in São Paulo! This is an amazing space with beautiful and tasty food! It really brings the legit Japanese cafe vibes, from the decoration of the place to the small details of the treats.

My favorite salty snack is the karepan. It is the best I""ve ever tasted. Super crunchy on the outside, and extremely well seasoned and creamy inside. It""s also always fresh - Which is a bless!!
There are also quite interesting coxinhas, in the shimeji (mushroom) and kani (crab) flavors. I""ve tried the kani one, but it wasn""t that amazing.

As for the sweets, the verrines are the most different and interesting ones for me. Specially the banana one. The matcha tiramisu is worth a mention as well!
The cakes are very Japanese indeed. The flavor is very soft, so it""s more pretty than tasty. I think it""s worth a try every once in a while.",0.3445690476190476,Positivo
